gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Home_P_10_Name,Home_P_10_ID,Home_P_10_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID
748233,2024-02-25,0,7,7,Jackson Merrill,701538,merrija01,Cal Mitchell,668751,mitchca01,Tyler Wade,642180,wadety01,Kyle Higashioka,543309,higasky01,Matthew Batten,676946,battema01,Graham Pauley,688363,paulegr01,José Azocar,640492,azocajo01,Óscar Mercado,640458,mercaos01,Mason McCoy,669200,mccoyma01,Nico Hoerner,663538,hoernni01,Ian Happ,664023,happia01,Dansby Swanson,621020,swansda01,Christopher Morel,666624,morelch01,Yan Gomes,543228,gomesya01,Patrick Wisdom,621550,wisdopa01,Matt Mervis,670223,mervima01,Alexander Canario,672744,canaral01,Pete Crow-Armstrong,691718,crowape01,Javier Assad,665871,assadja01,Randy Vásquez,681190,vasqura02,Blake Whitney,681407,unknown,Daniel Palencia,694037,palenda01,Edwin Escobar,546276,escobed02,Jose Romero,696098,unknown,Cam Sanders,676742,unknown,Chris Clarke,669247,unknown,Frankie Scalzo Jr.,700794,unknown,Riley Martin,702303,unknown,Cayne Ueckert,681145,unknown,Jeremiah Estrada,669093,estraje01,Drew Thorpe,689672,unknown,Adam Mazur,800049,unknown,Stephen Kolek,663568,kolekst01,Ryan Bergert,686701,unknown,Steven Wilson,621051,wilsost02,Jayvien Sandridge,682144,unknown
