game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
718118,2023-05-19,13,3,16,134,Pittsburgh Pirates,109,Arizona Diamondbacks,27013,27007,Josh Rojas,668942,rojasjo01,Ketel Marte,606466,marteke01,Corbin Carroll,682998,carroco02,Christian Walker,572233,walkech02,Lourdes Gurriel Jr.,666971,gurrilo01,Pavin Smith,656976,smithpa04,Gabriel Moreno,672515,morenga01,Dominic Fletcher,666150,fletcdo01,Geraldo Perdomo,672695,perdoge01,Andrew McCutchen,457705,mccutan01,Bryan Reynolds,668804,reynobr01,Jack Suwinski,669261,suwinja01,Carlos Santana,467793,santaca01,Ke'Bryan Hayes,663647,hayeske01,Tucupita Marcano,672779,marcatu01,Ji Hwan Bae,678225,baeji01,Joshua Palacios,641943,palacjo01,Austin Hedges,595978,hedgeau01,Johan Oviedo,670912,oviedjo01,Zac Gallen,668678,galleza01,David Bednar,670280,bednada01,Roansy Contreras,672710,contrro01,Jose Hernandez,669796,hernajo03,Rich Hill,448179,hillri01,Mitch Keller,656605,kellemi03,Dauri Moreta,664294,moretda01,Luis L. Ortiz,682847,ortizlu03,Robert Stephenson,596112,stephro01,Rob Zastryzny,642239,zastrro01,Duane Underwood Jr.,621249,underdu01,Yohan Ramírez,670990,ramiryo01,Colin Holderman,670059,holdeco01,Miguel Castro,612434,castrmi01,Andrew Chafin,605177,chafian01,Kevin Ginkel,656464,ginkeke01,Tommy Henry,674072,henryto01,Merrill Kelly,518876,kellyme01,Scott McGough,543518,mcgousc01,Kyle Nelson,669459,nelsoky01,Ryne Nelson,669194,nelsory01,Brandon Pfaadt,694297,pfaadbr01,José Ruiz,614179,ruizjo01,Anthony Misiewicz,664948,misiean01,Luis Frías,666818,friaslu01,Jose Herrera,645444,herrejo04,Duane Underwood Jr.,621249,underdu01,Yohan Ramírez,670990,ramiryo01,Colin Holderman,670059,holdeco01,Anthony Misiewicz,664948,misiean01,Luis Frías,666818,friaslu01,Jose Herrera,645444,herrejo04,7.5
