game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
717173,2023-08-01,20,9,29,112,Chicago Cubs,113,Cincinnati Reds,27020,27000,Elly De La Cruz,682829,delacel01,Nick Senzel,669222,senzeni01,Matt McLain,680574,mclaima01,Spencer Steer,668715,steersp01,Kevin Newman,621028,newmake01,Christian Encarnacion-Strand,687952,encarch01,Tyler Stephenson,663886,stephty01,TJ Friedl,670770,friedtj01,Stuart Fairchild,656413,faircst01,Mike Tauchman,643565,tauchmi01,Nico Hoerner,663538,hoernni01,Ian Happ,664023,happia01,Cody Bellinger,641355,bellico01,Dansby Swanson,621020,swansda01,Jeimer Candelario,600869,candeje01,Christopher Morel,666624,morelch01,Nick Madrigal,663611,madrini01,Tucker Barnhart,571466,barnhtu01,Justin Steele,657006,steelju01,Ben Lively,594902,livelbe01,Adbert Alzolay,640470,alzolad01,Javier Assad,665871,assadja01,Michael Fulmer,605242,fulmemi01,Kyle Hendricks,543294,hendrky01,Mark Leiter Jr.,643410,leitema02,Julian Merryweather,657240,merryju01,Daniel Palencia,694037,palenda01,Drew Smyly,592767,smylydr01,Jameson Taillon,592791,taillja01,Hayden Wesneski,669713,wesneha01,Anthony Kay,641743,kayan01,Andrew Abbott,671096,abbotan01,Graham Ashcraft,668933,ashcrgr01,Alexis Díaz,664747,diazal03,Buck Farmer,571656,farmebu01,Ian Gibaut,664139,gibauia01,Lucas Sims,608371,simslu01,Luke Weaver,596133,weavelu01,Brandon Williamson,682227,willibr02,Alex Young,622065,youngal01,Derek Law,571882,lawde01,Sam Moll,594580,mollsa01,Fernando Cruz,518585,cruzfe01,Luke Maile,571912,mailelu01,Hayden Wesneski,669713,wesneha01,Anthony Kay,641743,kayan01,Derek Law,571882,lawde01,Sam Moll,594580,mollsa01,Fernando Cruz,518585,cruzfe01,Luke Maile,571912,mailelu01,8.5
