game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
716688,2023-09-06,4,6,10,118,Kansas City Royals,145,Chicago White Sox,27006,27018,Elvis Andrus,462101,andruel01,Andrew Benintendi,643217,beninan01,Luis Robert Jr.,673357,roberlu01,Andrew Vaughn,683734,vaughan01,Yoán Moncada,660162,moncayo01,Gavin Sheets,657757,sheetga01,Lenyn Sosa,672820,sosale01,Oscar Colás,693049,colasos01,Korey Lee,686676,leeko01,MJ Melendez,669004,melenmj01,Bobby Witt Jr.,677951,wittbo02,Matt Beaty,607461,beatyma01,Freddy Fermin,666023,fermifr01,Michael Massey,686681,massemi02,Nelson Velázquez,676369,velazne01,Drew Waters,671221,waterdr01,Kyle Isbel,664728,isbelky01,Nick Loftin,679845,loftini01,Jordan Lyles,543475,lylesjo01,Touki Toussaint,657053,toussto01,Austin Cox,680735,coxau01,Steven Cruz,674444,cruzst01,Zack Greinke,425844,greinza01,Carlos Hernández,672578,hernaca04,Jackson Kowar,663804,kowarja01,Alec Marsh,679525,marshal01,Cole Ragans,666142,raganco01,Brady Singer,663903,singebr01,Collin Snider,676092,snideco01,Angel Zerpa,672582,zerpaan01,Tucker Davidson,656353,davidtu01,James McArthur,663704,mcartja01,Taylor Clarke,664199,clarkta01,Tanner Banks,621383,banksta01,Dylan Cease,656302,ceasedy01,Mike Clevinger,605182,clevimi01,Michael Kopech,656629,kopecmi01,Edgar Navarro,679346,navared01,Luis Patiño,672715,patinlu01,Sammy Peralta,671111,peralsa01,Jesse Scholtens,669947,scholje01,Lane Ramsey,682010,ramsela02,Aaron Bummer,607481,bummeaa01,Gregory Santos,666619,santogr01,Bryan Shaw,543766,shawbr01,Tucker Davidson,656353,davidtu01,James McArthur,663704,mcartja01,Taylor Clarke,664199,clarkta01,Lane Ramsey,682010,ramsela02,Aaron Bummer,607481,bummeaa01,Gregory Santos,666619,santogr01,Bryan Shaw,543766,shawbr01,10.0
