game_date,gamepk,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID
2022-05-07,661701,1,1,Sheldon Neuse,641914,neusesh01,Cristian Pache,665506,pachecr01,Christian Bethancourt,542194,bethach01,Seth Brown,664913,brownse01,Billy McKinney,641856,mckinbi01,Jed Lowrie,476704,lowrije01,Tony Kemp,643393,kempto01,Sean Murphy,669221,murphse01,Elvis Andrus,462101,andruel01,Nick Gordon,624503,gordoni01,Gilberto Celestino,665482,celesgi01,Ryan Jeffers,680777,jeffery01,Alex Kirilloff,666135,kirilal01,Jose Miranda,669304,miranjo01,Gary Sánchez,596142,sanchga02,Max Kepler,596146,keplema01,Royce Lewis,668904,lewisro02,Jorge Polanco,593871,polanjo01,Kaprielian,621076,kaprija01,"Jackson, Z",667427,jacksza02,Moll,594580,mollsa01,Puk,640462,pukaj01,Trivino,642152,trivilo01,"Gray, So",543243,grayso01,Coulombe,543056,couloda01,Jax,643377,jaxgr01,"Duran, J",661395,duranjh01
