gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID
661966,2022-07-16,11,3,14,Jonathan India,663697,indiajo01,Brandon Drury,592273,drurybr01,Kyle Farmer,571657,farmeky01,Joey Votto,458015,vottojo01,Tyler Stephenson,663886,stephty01,Donovan Solano,456781,solando01,Tyler Naquin,571980,naquity01,Nick Senzel,669222,senzeni01,Stuart Fairchild,656413,faircst01,Tommy Edman,669242,edmanto01,Dylan Carlson,666185,carlsdy01,Paul Goldschmidt,502671,goldspa01,Albert Pujols,405395,pujolal01,Tyler O'Neill,641933,oneilty01,Brendan Donovan,680977,donovbr01,Edmundo Sosa,624641,sosaed01,Lars Nootbaar,663457,nootbla01,Andrew Knizner,668800,kniznan01,Miles Mikolas,571945,mikolmi01,Nick Lodolo,666157,lodolni01,T.J. McFarland,519008,mcfartj01,Johan Oviedo,670912,oviedjo01,Jeff Hoffman,656546,hoffmje02,Ryan Hendrix,641682,hendrry01,Reiver Sanmartin,665665,sanmare01,Alexis Díaz,664747,diazal03,Buck Farmer,571656,farmebu01,Hunter Strickland,519326,strichu01
