game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
717088,2023-08-07,5,1,6,145,Chicago White Sox,147,New York Yankees,27018,27001,Jake Bauers,641343,bauerja01,Aaron Judge,592450,judgeaa01,Gleyber Torres,650402,torregl01,Giancarlo Stanton,519317,stantmi03,Billy McKinney,641856,mckinbi01,DJ LeMahieu,518934,lemahdj01,Harrison Bader,664056,baderha01,Anthony Volpe,683011,volpean01,Ben Rortvedt,666163,rortvbe01,Tim Anderson,641313,anderti01,Andrew Benintendi,643217,beninan01,Luis Robert Jr.,673357,roberlu01,Eloy Jiménez,650391,jimenel02,Yoán Moncada,660162,moncayo01,Andrew Vaughn,683734,vaughan01,Yasmani Grandal,518735,grandya01,Gavin Sheets,657757,sheetga01,Elvis Andrus,462101,andruel01,Dylan Cease,656302,ceasedy01,Gerrit Cole,543037,colege01,Tanner Banks,621383,banksta01,Aaron Bummer,607481,bummeaa01,Mike Clevinger,605182,clevimi01,Declan Cronin,686539,cronide01,Michael Kopech,656629,kopecmi01,Jimmy Lambert,669424,lambeji01,Jesse Scholtens,669947,scholje01,Brent Honeywell,641703,honeybr01,Lane Ramsey,682010,ramsela02,Bryan Shaw,543766,shawbr01,Albert Abreu,656061,abreual01,Nestor Cortes,641482,cortene01,Ian Hamilton,641656,hamilia01,Clay Holmes,605280,holmecl01,Michael King,650633,kingmi01,Jonathan Loáisiga,642528,loaisjo01,Keynan Middleton,641871,middlke01,Wandy Peralta,593974,peralwa01,Nick Ramirez,598286,ramirni01,Clarke Schmidt,657376,schmicl01,Luis Severino,622663,severlu01,Tommy Kahnle,592454,kahnlto01,Brent Honeywell,641703,honeybr01,Lane Ramsey,682010,ramsela02,Bryan Shaw,543766,shawbr01,Tommy Kahnle,592454,kahnlto01,8.0
