game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2021-10-15,660896,4,5,9,Enrique Hernández,571771,hernaen02,Alex Verdugo,657077,verdual01,Kevin Plawecki,608700,plaweke01,Danny Santana,542454,santada01,Kyle Schwarber,656941,schwaky01,J.D. Martinez,502110,martijd02,Christian Arroyo,624414,arroych01,Rafael Devers,646240,deverra01,Xander Bogaerts,593428,bogaexa01,Martín Maldonado,455117,maldoma01,Kyle Tucker,663656,tuckeky01,Alex Bregman,608324,bregmal01,Yuli Gurriel,493329,gourryu01,Jose Altuve,514888,altuvjo01,Michael Brantley,488726,brantmi02,Carlos Correa,621043,correca01,Chas McCormick,676801,mccorch01,Yordan Alvarez,670541,alvaryo01,Sale,519242,salech01,Ottavino,493603,ottavad01,"Taylor, J",657031,taylojo02,Brasier,518489,brasiry01,Houck,656557,houckta01,Robles,570663,robleha01,Sawamura,617228,sawamhi01,"Pérez, M",527048,perezma02,"Valdez, F",664285,valdefr01,"García, Y",554340,garciyi01,Javier,664299,javiecr01,"Maton, P",664208,matonph01,"Raley, B",548384,raleybr01,Stanek,592773,stanery01,Graveman,608665,graveke01,Pressly,519151,pressry01
