game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
632371,2021-09-23,3,2,5,108,Los Angeles Angels,117,Houston Astros,26998,27023,Jose Altuve,514888,altuvjo01,Jose Siri,642350,sirijo01,Alex Bregman,608324,bregmal01,Kyle Tucker,663656,tuckeky01,Yuli Gurriel,493329,gourryu01,Carlos Correa,621043,correca01,Chas McCormick,676801,mccorch01,Jake Meyers,676694,meyerja02,Martín Maldonado,455117,maldoma01,Brandon Marsh,669016,marshbr02,Shohei Ohtani,660271,ohtansh01,Phil Gosselin,594838,gosseph01,Jared Walsh,665120,walshja01,Jack Mayfield,608686,mayfija01,Jose Rojas,670351,rojasjo02,Kurt Suzuki,435559,suzukku01,Luis Rengifo,650859,rengilu01,David Fletcher,664058,fletcda02,Alex Cobb,502171,cobbal01,Lance McCullers Jr.,621121,mcculla02,Jaime Barria,642545,barrija01,Steve Cishek,518553,cishest01,Jimmy Herget,623474,hergeji01,James Hoyt,624586,hoytja01,Janson Junk,676083,junkja01,Packy Naughton,676050,naughpa01,Oliver Ortega,661383,ortegol01,José Quijada,650671,quijajo01,AJ Ramos,573109,ramosaj01,José Suarez,660761,suarejo01,Andrew Wantz,681806,wantzan01,Austin Warren,681810,warreau01,Mike Mayers,594577,mayermi01,Raisel Iglesias,628452,iglesra01,Brandon Bielak,656232,bielabr01,Luis Garcia,677651,garcilu05,Yimi García,554340,garciyi01,Kendall Graveman,608665,graveke01,Cristian Javier,664299,javiecr01,Phil Maton,664208,matonph01,Ryan Pressly,519151,pressry01,Brooks Raley,548384,raleybr01,José Urquidy,664353,urquijo01,Ryne Stanek,592773,stanery01,Blake Taylor,642130,taylobl01,Seth Martinez,661527,martise01,Austin Warren,681810,warreau01,Mike Mayers,594577,mayermi01,Raisel Iglesias,628452,iglesra01,Ryne Stanek,592773,stanery01,Blake Taylor,642130,taylobl01,Seth Martinez,661527,martise01,8.5
