game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
718554,2023-04-16,3,14,17,113,Cincinnati Reds,143,Philadelphia Phillies,27000,26995,Bryson Stott,681082,stottbr01,Trea Turner,607208,turnetr01,Kyle Schwarber,656941,schwaky01,Nick Castellanos,592206,casteni01,Brandon Marsh,669016,marshbr02,J.T. Realmuto,592663,realmjt01,Alec Bohm,664761,bohmal01,Jake Cave,595909,caveja01,Josh Harrison,543281,harrijo05,Jonathan India,663697,indiajo01,TJ Friedl,670770,friedtj01,Jake Fraley,641584,fraleja01,Jason Vosler,613564,vosleja01,Wil Myers,571976,myerswi01,Spencer Steer,668715,steersp01,Nick Senzel,669222,senzeni01,Kevin Newman,621028,newmake01,Luke Maile,571912,mailelu01,Luis Cessa,570666,cessalu01,Aaron Nola,605400,nolaaa01,Graham Ashcraft,668933,ashcrgr01,Alexis Díaz,664747,diazal03,Buck Farmer,571656,farmebu01,Ian Gibaut,664139,gibauia01,Hunter Greene,668881,greenhu01,Kevin Herget,643361,hergeke01,Casey Legumina,668984,legumca01,Nick Lodolo,666157,lodolni01,Alex Young,622065,youngal01,Fernando Cruz,518585,cruzfe01,Reiver Sanmartin,665665,sanmare01,Derek Law,571882,lawde01,Jason Vosler,613564,vosleja01,José Alvarado,621237,alvarjo03,Andrew Bellatti,571479,bellaan01,Seranthony Domínguez,622554,dominse01,Bailey Falter,663559,falteba01,Gregory Soto,642397,sotogr01,Matt Strahm,621381,strahma01,Andrew Vasquez,607755,vasquan02,Taijuan Walker,592836,walketa01,Zack Wheeler,554430,wheelza01,Connor Brogdon,641401,brogdco01,Craig Kimbrel,518886,kimbrcr01,Luis F. Ortiz,656814,ortizlu02,Fernando Cruz,518585,cruzfe01,Reiver Sanmartin,665665,sanmare01,Derek Law,571882,lawde01,Jason Vosler,613564,vosleja01,Connor Brogdon,641401,brogdco01,Craig Kimbrel,518886,kimbrcr01,Luis F. Ortiz,656814,ortizlu02,9.5
