game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID
2021-09-26,632325,4,3,7,Adam Duvall,594807,duvalad01,Travis d'Arnaud,518595,darnatr01,Joc Pederson,592626,pederjo01,Freddie Freeman,518692,freemfr01,Guillermo Heredia,628338,heredgu01,Ozzie Albies,645277,albieoz01,Dansby Swanson,621020,swansda01,Austin Riley,663586,rileyau01,Will Smith,519293,smithwi04,Adam Frazier,624428,fraziad01,Victor Caratini,605170,caratvi01,Ross Detwiler,446321,detwiro01,Tommy Pham,502054,phamth01,Manny Machado,592518,machama01,Fernando Tatis Jr.,665487,tatisfe02,Trent Grisham,663757,grishtr01,Jake Cronenworth,630105,croneja01,Ha-Seong Kim,673490,kimha01,Chavez,445926,chaveje01,Smyly,592767,smylydr01,"Webb, J",657097,webbja01,Minter,621345,minteaj01,"Rodríguez, Ri",593144,rodriri05,Matzek,554431,matzety01,Jackson,592426,jackslu01,"Smith, W",519293,smithwi04,Musgrove,605397,musgrjo01,Johnson,572955,johnspi01,Crismatt,622503,crismna01,Detwiler,446321,detwiro01
