game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Home_bullpen_15_Name,Home_bullpen_15_ID,Home_bullpen_15_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
632608,2021-09-06,5,10,15,115,Colorado Rockies,137,San Francisco Giants,27004,26997,Darin Ruf,573131,rufda01,Kris Bryant,592178,bryankr01,Buster Posey,457763,poseybu01,Evan Longoria,446334,longoev01,Brandon Crawford,543063,crawfbr01,Thairo Estrada,642731,estrath01,Mauricio Dubón,643289,dubonma01,Steven Duggar,621453,duggast01,Kevin Gausman,592332,gausmke01,Raimel Tapia,606132,tapiara01,Brendan Rodgers,663898,rodgebr02,Charlie Blackmon,453568,blackch02,Trevor Story,596115,storytr01,Ryan McMahon,641857,mcmahry01,Elias Díaz,553869,diazel01,Joshua Fuentes,658069,fuentjo01,Garrett Hampson,641658,hampsga01,Kyle Freeland,607536,freelky01,Kyle Freeland,607536,freelky01,Kevin Gausman,592332,gausmke01,Daniel Bard,453268,bardda01,Jhoulys Chacín,468504,chacijh01,Carlos Estévez,608032,estevca01,Ryan Feltner,663372,feltnry01,Julian Fernández,642759,fernaju02,Chi Chi González,592346,gonzach01,Ashton Goudeau,623485,goudeas01,Tyler Kinley,641755,kinlety01,Germán Márquez,608566,marquge01,Antonio Senzatela,622608,senzaan01,Jordan Sheffield,642068,sheffjo01,Ben Bowden,641386,bowdebe01,Yency Almonte,622075,almonye01,Robert Stephenson,596112,stephro01,Lucas Gilbreath,656458,gilbrlu01,Jose Alvarez,501625,alvarjo02,Kervin Castro,665645,castrke01,Anthony DeSclafani,543101,desclan01,Camilo Doval,666808,dovalca01,Jarlín García,606424,garcija04,Zack Littell,641793,litteza01,Jake McGee,459429,mcgeeja01,Jose Quintana,500779,quintjo01,Tyler Rogers,643511,rogerty01,Tony Watson,453265,watsoto01,Logan Webb,657277,webblo01,Caleb Baragar,670056,baragca01,John Brebbia,605154,brebbjo01,Dominic Leone,608678,leonedo01,Ben Bowden,641386,bowdebe01,Yency Almonte,622075,almonye01,Robert Stephenson,596112,stephro01,Lucas Gilbreath,656458,gilbrlu01,Caleb Baragar,670056,baragca01,John Brebbia,605154,brebbjo01,Dominic Leone,608678,leonedo01,10.5
