gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID
745113,2024-04-14,9,4,13,Jung Hoo Lee,808982,leeju01,Wilmer Flores,527038,florewi01,LaMonte Wade Jr.,664774,wadela01,Jorge Soler,624585,solerjo01,Matt Chapman,656305,chapmma01,Michael Conforto,624424,confomi01,Thairo Estrada,642731,estrath01,Tom Murphy,608596,murphto04,Tyler Fitzgerald,666149,fitzgty01,Yandy Díaz,650490,diazya01,Harold Ramírez,623912,ramirha02,Randy Arozarena,668227,arozara01,Isaac Paredes,670623,paredis01,Amed Rosario,642708,rosaram01,Curtis Mead,678554,meadcu01,Niko Goodrum,592348,goodrni01,Jose Siri,642350,sirijo01,René Pinto,650907,pintore02,Shawn Armstrong,542888,armstsh01,Blake Snell,605483,snellbl01,Tyler Alexander,641302,alexaty01,Kevin Kelly,687330,kellyke02,Kai-Wei Teng,678906,tengka01,Taylor Rogers,573124,rogerta01
