game_date,gamepk,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID
2021-09-29,632305,7,7,Brett Phillips,621433,phillbr02,Brandon Lowe,664040,lowebr01,Francisco Mejía,642336,mejiafr01,Ji Man Choi,596847,choiji01,Kevin Kiermaier,595281,kiermke01,Manuel Margot,622534,margoma01,Joey Wendle,621563,wendljo01,Nelson Cruz,443558,cruzne02,Wander Franco,677551,francwa01,Jose Siri,642350,sirijo01,Kyle Tucker,663656,tuckeky01,Alex Bregman,608324,bregmal01,Jake Meyers,676694,meyerja02,Michael Brantley,488726,brantmi02,Aledmys Díaz,649557,diazal02,Carlos Correa,621043,correca01,Jason Castro,488771,castrja01,Chas McCormick,676801,mccorch01,Rasmussen,656876,rasmudr01,Patiño,672715,patinlu01,Sherriff,595411,sherrry01,Head,545343,headlo01,"Garcia, L",677651,garcilu05,Solomon,656981,solompe01
