game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
719082,2023-03-17,6,1,7,121,New York Mets,146,Miami Marlins,27014,27022,Garrett Hampson,641658,hampsga01,Jesús Sánchez,660821,sanchje02,Bryan De La Cruz,650559,delacbr01,Jerar Encarnación,666464,encarje01,Jacob Stallings,607732,stallja01,Jose Iglesias,578428,iglesjo01,Paul McIntosh,682192,unknown,Alex De Goti,621008,degotal01,Brandon Nimmo,607043,nimmobr01,Starling Marte,516782,martest01,Danny Mendick,664901,mendida01,Daniel Vogelbach,596129,vogelda01,Mark Canha,592192,canhama01,Darin Ruf,573131,rufda01,Luis Guillorme,641645,guilllu01,Jonathan Araúz,660620,arauzjo01,Carlos Carrasco,471911,carraca01,Eury Pérez,691587,perezeu02,Jeff Brigham,656257,brighje01,Stephen Nogosek,668665,nogosst01,John Curtiss,595928,curtijo02,T.J. McFarland,519008,mcfartj01,Huascar Brazoban,623211,brazohu01,Robert Garcia,676395,garciro04,Andrew Nardi,677053,nardian01,Josh Simpson,681006,unknown,Dylan Bice,670393,unknown,Justin Evans,681948,unknown,unknown
