game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
718146,2023-05-16,9,8,17,133,Oakland Athletics,109,Arizona Diamondbacks,27016,27007,Ketel Marte,606466,marteke01,Emmanuel Rivera,656896,riverem01,Lourdes Gurriel Jr.,666971,gurrilo01,Christian Walker,572233,walkech02,Evan Longoria,446334,longoev01,Corbin Carroll,682998,carroco02,Nick Ahmed,605113,ahmedni01,Gabriel Moreno,672515,morenga01,Dominic Fletcher,666150,fletcdo01,Esteury Ruiz,665923,ruizes01,Brent Rooker,667670,rookebr01,Aledmys Díaz,649557,diazal02,Carlos Pérez,542208,perezca02,Jesús Aguilar,542583,aguilje01,Ramón Laureano,657656,laurera01,Shea Langeliers,669127,langesh01,Jordan Diaz,672478,diazjo03,Nick Allen,669397,allenni02,Kyle Muller,666205,mulleky01,Tommy Henry,674072,henryto01,Sam Long,669674,longsa01,Adrián Martínez,661309,martiad01,Luis Medina,665622,medinlu02,Sam Moll,594580,mollsa01,JP Sears,676664,searsjp01,Garrett Acton,670183,actonga01,Shintaro Fujinami,660261,fujinsh01,Zach Jackson,667427,jacksza02,Richard Lovelady,663992,lovelri01,Austin Pruitt,643493,pruitau01,Miguel Castro,612434,castrmi01,Zac Gallen,668678,galleza01,Merrill Kelly,518876,kellyme01,Anthony Misiewicz,664948,misiean01,Ryne Nelson,669194,nelsory01,Brandon Pfaadt,694297,pfaadbr01,Kevin Ginkel,656464,ginkeke01,Kyle Nelson,669459,nelsoky01,José Ruiz,614179,ruizjo01,Andrew Chafin,605177,chafian01,Scott McGough,543518,mcgousc01,Garrett Acton,670183,actonga01,Shintaro Fujinami,660261,fujinsh01,Zach Jackson,667427,jacksza02,Richard Lovelady,663992,lovelri01,Austin Pruitt,643493,pruitau01,Kevin Ginkel,656464,ginkeke01,Kyle Nelson,669459,nelsoky01,José Ruiz,614179,ruizjo01,Andrew Chafin,605177,chafian01,Scott McGough,543518,mcgousc01,9.5
