game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
663028,2022-07-27,5,3,8,113,Cincinnati Reds,146,Miami Marlins,27000,27022,Joey Wendle,621563,wendljo01,Jesús Aguilar,542583,aguilje01,JJ Bleday,668709,bledajj01,Avisaíl García,541645,garciav01,Lewin Díaz,650331,diazle01,Willians Astudillo,553902,astudwi01,Jesús Sánchez,660821,sanchje02,Nick Fortes,663743,forteni01,Luke Williams,663897,willilu01,Jonathan India,663697,indiajo01,Brandon Drury,592273,drurybr01,Tommy Pham,502054,phamth01,Joey Votto,458015,vottojo01,Kyle Farmer,571657,farmeky01,Donovan Solano,456781,solando01,Matt Reynolds,608703,reynoma03,Stuart Fairchild,656413,faircst01,Michael Papierski,657709,papiemi01,Luis Castillo,622491,castilu02,Braxton Garrett,666129,garrebr01,Graham Ashcraft,668933,ashcrgr01,Buck Farmer,571656,farmebu01,Ian Gibaut,664139,gibauia01,Hunter Greene,668881,greenhu01,Joel Kuhnel,669270,kuhnejo01,Nick Lodolo,666157,lodolni01,Tyler Mahle,641816,mahlety01,Mike Minor,501985,minormi01,Dauri Moreta,664294,moretda01,Reiver Sanmartin,665665,sanmare01,Alexis Díaz,664747,diazal03,Hunter Strickland,519326,strichu01,Sandy Alcantara,645261,alcansa01,Anthony Bass,542914,bassan01,Richard Bleier,542947,bleieri01,Jeff Brigham,656257,brighje01,Pablo López,641154,lopezpa01,Steven Okert,595345,okertst01,Zach Pop,647315,popza01,Tanner Scott,656945,scottta01,Huascar Brazoban,623211,brazohu01,Dylan Floro,571670,florody01,Alexis Díaz,664747,diazal03,Hunter Strickland,519326,strichu01,Huascar Brazoban,623211,brazohu01,Dylan Floro,571670,florody01,8.5
