game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
716527,2023-09-18,0,5,5,133,Oakland Athletics,136,Seattle Mariners,27016,27011,J.P. Crawford,641487,crawfjp01,Julio Rodríguez,677594,rodriju01,Teoscar Hernández,606192,hernate01,Eugenio Suárez,553993,suareeu01,Ty France,664034,francty01,Dylan Moore,664238,mooredy01,Sam Haggerty,664059,haggesa01,José Caballero,676609,cabaljo01,Luis Torrens,620443,torrelu01,Tony Kemp,643393,kempto01,Ryan Noda,676116,nodary01,Zack Gelof,680869,gelofza01,Seth Brown,664913,brownse01,Shea Langeliers,669127,langesh01,Lawrence Butler,671732,butlela01,Jordan Diaz,672478,diazjo03,Tyler Soderstrom,691016,soderty01,Nick Allen,669397,allenni02,JP Sears,676664,searsjp01,Bryan Woo,693433,woobr01,Paul Blackburn,621112,blackpa01,Joe Boyle,671212,boylejo01,Lucas Erceg,668674,erceglu01,Dany Jiménez,666204,jimenda01,Easton Lucas,687922,lucasea01,Adrián Martínez,661309,martiad01,Trevor May,543507,maytr01,Luis Medina,665622,medinlu02,Mason Miller,695243,millema03,Francisco Pérez,660906,perezfr01,Devin Sweet,682967,sweetde01,Kyle Muller,666205,mulleky01,Eduard Bazardo,660825,bazared01,Matt Brash,666374,brashma01,Luis Castillo,622491,castilu02,Logan Gilbert,669302,gilbelo01,George Kirby,669923,kirbyge01,Dominic Leone,608678,leonedo01,Bryce Miller,682243,millebr04,Andrés Muñoz,662253,munozan01,Gabe Speier,642100,speiega01,Tayler Saucedo,642048,sauceta01,Justin Topa,623437,topaju01,Trent Thornton,663423,thorntr01,Isaiah Campbell,663462,campbis01,Kyle Muller,666205,mulleky01,Tayler Saucedo,642048,sauceta01,Justin Topa,623437,topaju01,Trent Thornton,663423,thorntr01,Isaiah Campbell,663462,campbis01,8.0
