game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
748154,2024-03-01,5,4,9,118,Kansas City Royals,133,Oakland Athletics,27006,27016,Esteury Ruiz,665923,ruizes01,Jordan Diaz,672478,diazjo03,Brent Rooker,667670,rookebr01,Shea Langeliers,669127,langesh01,Abraham Toro,647351,toroab01,JJ Bleday,668709,bledajj01,Nick Allen,669397,allenni02,Yohel Pozo,650968,pozoyo01,Michael Massey,686681,massemi02,Bobby Witt Jr.,677951,wittbo02,Salvador Perez,521692,perezsa02,MJ Melendez,669004,melenmj01,Hunter Renfroe,592669,renfrhu01,Nick Loftin,679845,loftini01,Nick Pratto,668472,prattni01,Kyle Isbel,664728,isbelky01,Cole Ragans,666142,raganco01,Alex Wood,622072,woodal02,Angel Zerpa,672582,zerpaan01,John Schreiber,670167,schrejo01,Josh Taylor,657031,taylojo02,Jake Brentz,641394,brentja01,Steven Cruz,674444,cruzst01,Adrián Martínez,661309,martiad01,Stevie Emanuels,669434,unknown,Zach Jackson,667427,jacksza02,Kyle Muller,666205,mulleky01,Mason Miller,695243,millema03,Tyler Ferguson,621053,ferguty01,unknown
