gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID
634356,2021-04-25,7,8,15,Fernando Tatis Jr.,665487,tatisfe02,Trent Grisham,663757,grishtr01,Manny Machado,592518,machama01,Eric Hosmer,543333,hosmeer01,Jake Cronenworth,630105,croneja01,Tommy Pham,502054,phamth01,Jurickson Profar,595777,profaju01,Victor Caratini,605170,caratvi01,Joe Musgrove,605397,musgrjo01,Mookie Betts,605141,bettsmo01,Corey Seager,608369,seageco01,Justin Turner,457759,turneju01,Max Muncy,571970,muncyma01,Chris Taylor,621035,tayloch03,Matt Beaty,607461,beatyma01,Luke Raley,670042,raleylu01,Austin Barnes,605131,barneau01,Dustin May,669160,maydu01,Dustin May,669160,maydu01,Joe Musgrove,605397,musgrjo01,David Price,456034,priceda01,Brusdar Graterol,660813,gratebr01,Victor González,624647,gonzavi02,Jimmy Nelson,519076,nelsoji02,Garrett Cleavinger,664076,cleavga01,Craig Stammen,489334,stammcr01,Nick Ramirez,598286,ramirni01,Austin Adams,613534,adamsau02,Drew Pomeranz,519141,pomerdr01,Emilio Pagán,641941,paganem01,Tim Hill,657612,hillti01,Mark Melancon,453343,melanma01
