game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
717630,2023-06-24,4,3,7,146,Miami Marlins,134,Pittsburgh Pirates,27022,27013,Joshua Palacios,641943,palacjo01,Andrew McCutchen,457705,mccutan01,Jack Suwinski,669261,suwinja01,Carlos Santana,467793,santaca01,Ke'Bryan Hayes,663647,hayeske01,Henry Davis,680779,davishe01,Tucupita Marcano,672779,marcatu01,Nick Gonzales,693304,gonzani01,Jason Delay,641511,delayja01,Luis Arraez,650333,arraelu01,Jorge Soler,624585,solerjo01,Bryan De La Cruz,650559,delacbr01,Jesús Sánchez,660821,sanchje02,Garrett Cooper,643265,coopega03,Yuli Gurriel,493329,gourryu01,Joey Wendle,621563,wendljo01,Jacob Stallings,607732,stallja01,Jon Berti,542932,bertijo01,Bryan Hoeing,663773,hoeinbr01,Osvaldo Bido,674370,bidoos01,Sandy Alcantara,645261,alcansa01,Archie Bradley,605151,bradlar01,Braxton Garrett,666129,garrebr01,Jesús Luzardo,666200,luzarje01,Euri Montero,693759,unknown,Eury Pérez,691587,perezeu02,A.J. Puk,640462,pukaj01,Steven Okert,595345,okertst01,JT Chargois,608638,chargjt01,Dylan Floro,571670,florody01,Tanner Scott,656945,scottta01,Huascar Brazoban,623211,brazohu01,Andrew Nardi,677053,nardian01,Cody Bolton,675989,boltoco01,Ryan Borucki,621366,borucry01,Rich Hill,448179,hillri01,Mitch Keller,656605,kellemi03,Carmen Mlodzinski,669387,mlodzca01,Dauri Moreta,664294,moretda01,Luis L. Ortiz,682847,ortizlu03,Johan Oviedo,670912,oviedjo01,Yerry De Los Santos,660787,delosye01,Roansy Contreras,672710,contrro01,David Bednar,670280,bednada01,Angel Perdomo,622780,perdoan01,Steven Okert,595345,okertst01,JT Chargois,608638,chargjt01,Dylan Floro,571670,florody01,Tanner Scott,656945,scottta01,Huascar Brazoban,623211,brazohu01,Andrew Nardi,677053,nardian01,Yerry De Los Santos,660787,delosye01,Roansy Contreras,672710,contrro01,David Bednar,670280,bednada01,Angel Perdomo,622780,perdoan01,8.0
