game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
634207,2021-05-09,1,2,3,146,Miami Marlins,158,Milwaukee Brewers,27022,27012,Kolten Wong,543939,wongko01,Daniel Vogelbach,596129,vogelda01,Tyrone Taylor,621438,tayloty01,Travis Shaw,543768,shawtr01,Jackie Bradley Jr.,598265,bradlja02,Luis Urías,649966,uriaslu01,Billy McKinney,641856,mckinbi01,Luke Maile,571912,mailelu01,Brett Anderson,474463,anderbr04,Miguel Rojas,500743,rojasmi02,Garrett Cooper,643265,coopega03,Corey Dickerson,572816,dickeco01,Adam Duvall,594807,duvalad01,Brian Anderson,605119,anderbr06,Lewis Brinson,621446,brinsle01,Isan Díaz,656371,diazis01,Sandy León,506702,leonsa01,Sandy Alcantara,645261,alcansa01,Sandy Alcantara,645261,alcansa01,Brett Anderson,474463,anderbr04,Anthony Bender,669622,bendean01,Richard Bleier,542947,bleieri01,Adam Cimber,643256,cimbead01,John Curtiss,595928,curtijo02,Ross Detwiler,446321,detwiro01,Jordan Holloway,656548,hollojo01,Pablo López,641154,lopezpa01,Luís Madero,650347,maderlu01,Zach Pop,647315,popza01,Trevor Rogers,669432,rogertr01,Dylan Floro,571670,florody01,Yimi García,554340,garciyi01,Anthony Bass,542914,bassan01,Adrian Houser,605288,housead01,Freddy Peralta,642547,peralfr01,Angel Perdomo,622780,perdoan01,Patrick Weigel,622256,weigepa01,Brandon Woodruff,605540,woodrbr01,Jordan Zimmermann,519455,zimmejo02,Brad Boxberger,502202,boxbebr01,Eric Lauer,641778,lauerer01,J.P. Feyereisen,656420,feyerjo01,Devin Williams,642207,willide03,Josh Hader,623352,haderjo01,Drew Rasmussen,656876,rasmudr01,Dylan Floro,571670,florody01,Yimi García,554340,garciyi01,Anthony Bass,542914,bassan01,Brad Boxberger,502202,boxbebr01,Eric Lauer,641778,lauerer01,J.P. Feyereisen,656420,feyerjo01,Devin Williams,642207,willide03,Josh Hader,623352,haderjo01,Drew Rasmussen,656876,rasmudr01,7.0
