game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
662615,2022-06-28,3,8,11,118,Kansas City Royals,140,Texas Rangers,27006,27002,Josh Smith,669701,smithjo11,Corey Seager,608369,seageco01,Marcus Semien,543760,semiema01,Kole Calhoun,594777,calhoko01,Adolis García,666969,garciad02,Nathaniel Lowe,663993,lowena01,Jonah Heim,641680,heimjo01,Brad Miller,543543,millebr02,Steven Duggar,621453,duggast01,Whit Merrifield,593160,merriwh01,Andrew Benintendi,643217,beninan01,Bobby Witt Jr.,677951,wittbo02,MJ Melendez,669004,melenmj01,Hunter Dozier,641531,doziehu01,Vinnie Pasquantino,686469,pasquvi01,Michael A. Taylor,572191,taylomi02,Kyle Isbel,664728,isbelky01,Nicky Lopez,670032,lopezni01,Jonathan Heasley,669169,heasljo01,Jon Gray,592351,grayjo02,Scott Barlow,605130,barlosc01,Kris Bubic,663460,bubickr01,Zack Greinke,425844,greinza01,Brad Keller,641745,kellebr01,Jackson Kowar,663804,kowarja01,Daniel Mengden,596043,mengdda01,Brady Singer,663903,singebr01,Amir Garrett,607237,garream01,Taylor Clarke,664199,clarkta01,Dylan Coleman,669395,colemdy01,Jose Cuas,621016,cuasjo01,Matt Peacock,676840,peacoma01,Joe Barlow,669618,barlojo01,Brock Burke,656271,burkebr01,Dane Dunning,641540,dunnida01,John King,667463,kingjo01,Brett Martin,656685,martibr01,Matt Moore,519043,moorema02,Glenn Otto,657248,ottogl01,Martín Pérez,527048,perezma02,Garrett Richards,572070,richaga01,Josh Sborz,622250,sborzjo01,José Leclerc,600917,leclejo01,Dennis Santana,642701,santade01,Amir Garrett,607237,garream01,Taylor Clarke,664199,clarkta01,Dylan Coleman,669395,colemdy01,Jose Cuas,621016,cuasjo01,Matt Peacock,676840,peacoma01,José Leclerc,600917,leclejo01,Dennis Santana,642701,santade01,9.0
