game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
745844,2024-04-02,3,6,9,121,New York Mets,116,Detroit Tigers,27014,26999,Parker Meadows,678009,meadopa01,Spencer Torkelson,679529,torkesp01,Kerry Carpenter,681481,carpeke01,Riley Greene,682985,greenri03,Matt Vierling,663837,vierlma01,Colt Keith,690993,keithco01,Carson Kelly,608348,kellyca02,Gio Urshela,570482,urshegi01,Zach McKinstry,656716,mckinza01,Brandon Nimmo,607043,nimmobr01,Francisco Lindor,596019,lindofr01,Pete Alonso,624413,alonspe01,Francisco Alvarez,682626,alvarfr01,Brett Baty,683146,batybr01,Starling Marte,516782,martest01,Jeff McNeil,643446,mcneije01,Tyrone Taylor,621438,tayloty01,DJ Stewart,621466,stewadj01,Adrian Houser,605288,housead01,Casey Mize,663554,mizeca01,Reed Garrett,657585,garrere01,Sean Manaea,640455,manaese01,Jose Quintana,500779,quintjo01,Yohan Ramírez,670990,ramiryo01,Luis Severino,622663,severlu01,Brooks Raley,548384,raleybr01,Drew Smith,622098,smithdr01,Jake Diekman,518617,diekmja01,Adam Ottavino,493603,ottavad01,Edwin Díaz,621242,diazed04,Jorge López,605347,lopezjo02,Michael Tonkin,543859,tonkimi01,Alex Faedo,656412,faedoal01,Jack Flaherty,656427,flaheja01,Tyler Holton,663947,holtoty01,Kenta Maeda,628317,maedake01,Reese Olson,681857,olsonre01,Tarik Skubal,669373,skubata01,Will Vest,676684,vestwi01,Joey Wentz,666214,wentzjo01,Alex Lange,656638,langeal01,Andrew Chafin,605177,chafian01,Jason Foley,671345,foleyja01,Shelby Miller,571946,millesh01,Brooks Raley,548384,raleybr01,Drew Smith,622098,smithdr01,Jake Diekman,518617,diekmja01,Adam Ottavino,493603,ottavad01,Edwin Díaz,621242,diazed04,Jorge López,605347,lopezjo02,Michael Tonkin,543859,tonkimi01,Joey Wentz,666214,wentzjo01,Alex Lange,656638,langeal01,Andrew Chafin,605177,chafian01,Jason Foley,671345,foleyja01,Shelby Miller,571946,millesh01,unknown
