game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID
745953,2024-08-12,2,5,7,158,Milwaukee Brewers,119,Los Angeles Dodgers,27012,27015,Shohei Ohtani,660271,ohtansh01,Mookie Betts,605141,bettsmo01,Freddie Freeman,518692,freemfr01,Teoscar Hernández,606192,hernate01,Gavin Lux,666158,luxga01,Will Smith,669257,smithwi05,Miguel Rojas,500743,rojasmi02,Enrique Hernández,571771,hernaen02,Kevin Kiermaier,595281,kiermke01,Brice Turang,668930,turanbr02,Jackson Chourio,694192,chourja01,Garrett Mitchell,669003,mitchga01,William Contreras,661388,contrwi02,Willy Adames,642715,adamewi01,Gary Sánchez,596142,sanchga02,Rhys Hoskins,656555,hoskirh01,Sal Frelick,686217,frelisa01,Joey Ortiz,687401,ortizjo06,Freddy Peralta,642547,peralfr01,Clayton Kershaw,477132,kershcl01,Aaron Civale,650644,civalaa01,Jared Koenig,657649,koenija01,Nick Mears,683232,mearsni01,Frankie Montas,593423,montafr02,Tobias Myers,668964,myersto01,Joel Payamps,606303,payamjo01,Elvis Peguero,665625,pegueel01,Colin Rea,607067,reaco01,Joe Ross,605452,rossjo01,Devin Williams,642207,willide03,Bryan Hudson,663542,hudsobr01,Bryse Wilson,669060,wilsobr02,Anthony Banda,607455,bandaan01,Jack Flaherty,656427,flaheja01,Tyler Glasnow,607192,glasnty01,Michael Grove,675627,grovemi01,Brent Honeywell,641703,honeybr01,Landon Knack,689017,knackla01,Evan Phillips,623465,phillev01,Gavin Stone,694813,stonega01,Joe Kelly,523260,kellyjo05,Alex Vesia,681911,vesiaal01,Michael Kopech,656629,kopecmi01,Daniel Hudson,543339,hudsoda01,Bryan Hudson,663542,hudsobr01,Bryse Wilson,669060,wilsobr02,Joe Kelly,523260,kellyjo05,Alex Vesia,681911,vesiaal01,Michael Kopech,656629,kopecmi01,Daniel Hudson,543339,hudsoda01
