game_date,gamepk,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID
2022-07-09,661071,1,1,Brandon Marsh,669016,marshbr02,Luis Rengifo,650859,rengilu01,Taylor Ward,621493,wardta01,Mike Trout,545361,troutmi01,Kurt Suzuki,435559,suzukku01,Andrew Velazquez,623205,velazan01,Jared Walsh,665120,walshja01,Shohei Ohtani,660271,ohtansh01,Jonathan Villar,542340,villajo01,Trey Mancini,641820,mancitr01,Jorge Mateo,622761,mateojo01,Ryan McKenna,663630,mckenry01,Ryan Mountcastle,663624,mountry01,Adley Rutschman,668939,rutscad01,Rougned Odor,596059,odorro01,Austin Hays,669720,haysau01,Ramón Urías,602104,uriasra01,Cedric Mullins,656775,mullice01,Sandoval,663776,sandopa02,Loup,571901,loupaa01,Wantz,681806,wantzan01,Kremer,665152,kremede01,Zimmermann,669145,zimmebr02,Krehbiel,607216,krehbjo01,"Bautista, F",642585,bautife01,"López, Jo",605347,lopezjo02
