game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Away_bullpen_15_Name,Away_bullpen_15_ID,Away_bullpen_15_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
632253,2021-10-03,5,4,9,109,Arizona Diamondbacks,115,Colorado Rockies,27007,27004,Raimel Tapia,606132,tapiara01,Garrett Hampson,641658,hampsga01,Brendan Rodgers,663898,rodgebr02,Ryan McMahon,641857,mcmahry01,Sam Hilliard,656541,hillisa01,Colton Welker,666213,welkeco01,Yonathan Daza,602074,dazayo01,Dom Nuñez,624513,nunezdo01,Ashton Goudeau,623485,goudeas01,Josh Rojas,668942,rojasjo01,Josh VanMeter,642165,vanmejo01,Daulton Varsho,662139,varshda01,Kole Calhoun,594777,calhoko01,Christian Walker,572233,walkech02,Henry Ramos,592656,ramoshe01,Jake McCarthy,664983,mccarja02,Geraldo Perdomo,672695,perdoge01,Humberto Mejía,650668,mejiahu01,Humberto Mejía,650668,mejiahu01,Ashton Goudeau,623485,goudeas01,Madison Bumgarner,518516,bumgama01,Humberto Castellanos,528748,castehu01,Tyler Clippard,461325,clippty01,Luis Frías,666818,friaslu01,Zac Gallen,668678,galleza01,Merrill Kelly,518876,kellyme01,Caleb Smith,592761,smithca03,Luke Weaver,596133,weavelu01,Brett de Geus,676969,degeubr01,Joe Mantiply,573009,mantijo01,Sean Poppen,664092,poppese01,Taylor Widener,642203,widenta01,Noé Ramirez,598287,ramirno01,J.B. Wendelken,605525,wendejb01,Yency Almonte,622075,almonye01,Jhoulys Chacín,468504,chacijh01,Julian Fernández,642759,fernaju02,Kyle Freeland,607536,freelky01,Jon Gray,592351,grayjo02,Justin Lawrence,664875,lawreju01,Germán Márquez,608566,marquge01,Antonio Santos,665733,santoan02,Antonio Senzatela,622608,senzaan01,Robert Stephenson,596112,stephro01,Daniel Bard,453268,bardda01,Lucas Gilbreath,656458,gilbrlu01,Jordan Sheffield,642068,sheffjo01,Tyler Kinley,641755,kinlety01,Carlos Estévez,608032,estevca01,Joe Mantiply,573009,mantijo01,Sean Poppen,664092,poppese01,Taylor Widener,642203,widenta01,Noé Ramirez,598287,ramirno01,J.B. Wendelken,605525,wendejb01,Daniel Bard,453268,bardda01,Lucas Gilbreath,656458,gilbrlu01,Jordan Sheffield,642068,sheffjo01,Tyler Kinley,641755,kinlety01,Carlos Estévez,608032,estevca01,9.0
