game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
717044,2023-08-11,13,2,15,143,Philadelphia Phillies,142,Minnesota Twins,26995,27005,Willi Castro,650489,castrwi01,Jordan Luplow,656669,luplojo01,Carlos Correa,621043,correca01,Ryan Jeffers,680777,jeffery01,Jorge Polanco,593871,polanjo01,Max Kepler,596146,keplema01,Kyle Farmer,571657,farmeky01,Michael A. Taylor,572191,taylomi02,Joey Gallo,608336,gallojo01,Kyle Schwarber,656941,schwaky01,Alec Bohm,664761,bohmal01,Trea Turner,607208,turnetr01,Nick Castellanos,592206,casteni01,Bryson Stott,681082,stottbr01,J.T. Realmuto,592663,realmjt01,Weston Wilson,642215,wilsowe01,Edmundo Sosa,624641,sosaed01,Johan Rojas,679032,rojasjo03,Cristopher Sánchez,650911,sanchcr01,Dallas Keuchel,572971,keuchda01,Seranthony Domínguez,622554,dominse01,Craig Kimbrel,518886,kimbrcr01,Michael Lorenzen,547179,lorenmi01,Yunior Marte,628708,marteyu01,Nick Nelson,656793,nelsoni01,Aaron Nola,605400,nolaaa01,Gregory Soto,642397,sotogr01,Matt Strahm,621381,strahma01,Ranger Suárez,624133,suarera01,Taijuan Walker,592836,walketa01,Zack Wheeler,554430,wheelza01,Jeff Hoffman,656546,hoffmje02,Dylan Covey,592229,coveydy01,Jordan Balazovic,666364,balazjo02,Jhoan Duran,661395,duranjh01,Dylan Floro,571670,florody01,Sonny Gray,543243,grayso01,Griffin Jax,643377,jaxgr01,Pablo López,641154,lopezpa01,Kenta Maeda,628317,maedake01,Bailey Ober,641927,oberba01,Emilio Pagán,641941,paganem01,Caleb Thielbar,573204,thielca01,Josh Winder,680739,windejo01,Brent Headrick,687396,headrbr01,Jordan Luplow,656669,luplojo01,Jeff Hoffman,656546,hoffmje02,Dylan Covey,592229,coveydy01,Josh Winder,680739,windejo01,Brent Headrick,687396,headrbr01,Jordan Luplow,656669,luplojo01,9.0
