game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,over_under_runline
746679,2024-08-02,0,3,3,113,Cincinnati Reds,137,San Francisco Giants,27000,26997,Tyler Fitzgerald,666149,fitzgty01,Mark Canha,592192,canhama01,Heliot Ramos,671218,ramoshe02,Matt Chapman,656305,chapmma01,Patrick Bailey,672275,bailepa01,Jerar Encarnacion,666464,encarje01,Michael Conforto,624424,confomi01,Casey Schmitt,669477,schmica01,Marco Luciano,682617,luciama01,Jonathan India,663697,indiajo01,Elly De La Cruz,682829,delacel01,Spencer Steer,668715,steersp01,Ty France,664034,francty01,Tyler Stephenson,663886,stephty01,Jeimer Candelario,600869,candeje01,TJ Friedl,670770,friedtj01,Stuart Fairchild,656413,faircst01,Santiago Espinal,669289,espinsa01,Andrew Abbott,671096,abbotan01,Blake Snell,605483,snellbl01,Alexis Díaz,664747,diazal03,Hunter Greene,668881,greenhu01,Jakob Junis,596001,junisja01,Nick Lodolo,666157,lodolni01,Tony Santillan,663574,santito01,Carson Spiers,686730,spierca01,Justin Wilson,458677,wilsoju10,Yosver Zulueta,691172,zulueyo01,Buck Farmer,571656,farmebu01,Nick Martinez,607259,martini01,Sam Moll,594580,mollsa01,Fernando Cruz,518585,cruzfe01,Spencer Bivens,702352,bivensp01,Camilo Doval,666808,dovalca01,Kyle Harrison,690986,harriky01,Jordan Hicks,663855,hicksjo03,Sean Hjelle,663546,hjellse01,Erik Miller,669062,milleer01,Robbie Ray,592662,rayro02,Randy Rodríguez,678495,rodrira02,Taylor Rogers,573124,rogerta01,Tyler Rogers,643511,rogerty01,Ryan Walker,676254,walkery01,Logan Webb,657277,webblo01,Buck Farmer,571656,farmebu01,Nick Martinez,607259,martini01,Sam Moll,594580,mollsa01,Fernando Cruz,518585,cruzfe01,8.5
