game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
717722,2023-06-17,3,4,7,136,Seattle Mariners,145,Chicago White Sox,27011,27018,Andrew Benintendi,643217,beninan01,Tim Anderson,641313,anderti01,Luis Robert Jr.,673357,roberlu01,Eloy Jiménez,650391,jimenel02,Gavin Sheets,657757,sheetga01,Andrew Vaughn,683734,vaughan01,Jake Burger,669394,burgeja01,Elvis Andrus,462101,andruel01,Seby Zavala,664874,zavalse01,J.P. Crawford,641487,crawfjp01,Julio Rodríguez,677594,rodriju01,Ty France,664034,francty01,Teoscar Hernández,606192,hernate01,Jarred Kelenic,672284,kelenja01,Eugenio Suárez,553993,suareeu01,Tom Murphy,608596,murphto04,Dylan Moore,664238,mooredy01,José Caballero,676609,cabaljo01,Logan Gilbert,669302,gilbelo01,Lucas Giolito,608337,giolilu01,Luis Castillo,622491,castilu02,Chris Flexen,623167,flexech01,George Kirby,669923,kirbyge01,Bryce Miller,682243,millebr04,Bryan Woo,693433,woobr01,Matt Brash,666374,brashma01,Justin Topa,623437,topaju01,Andrés Muñoz,662253,munozan01,Paul Sewald,623149,sewalpa01,Gabe Speier,642100,speiega01,Tayler Saucedo,642048,sauceta01,Ty Adcock,686654,adcocty01,Tanner Banks,621383,banksta01,Dylan Cease,656302,ceasedy01,Kendall Graveman,608665,graveke01,Joe Kelly,523260,kellyjo05,Michael Kopech,656629,kopecmi01,Reynaldo López,625643,lopezre01,Lance Lynn,458681,lynnla01,Gregory Santos,666619,santogr01,Keynan Middleton,641871,middlke01,Aaron Bummer,607481,bummeaa01,Jesse Scholtens,669947,scholje01,Matt Brash,666374,brashma01,Justin Topa,623437,topaju01,Andrés Muñoz,662253,munozan01,Paul Sewald,623149,sewalpa01,Gabe Speier,642100,speiega01,Tayler Saucedo,642048,sauceta01,Ty Adcock,686654,adcocty01,Gregory Santos,666619,santogr01,Keynan Middleton,641871,middlke01,Aaron Bummer,607481,bummeaa01,Jesse Scholtens,669947,scholje01,7.0
