game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
663146,2022-04-20,2,8,10,112,Chicago Cubs,139,Tampa Bay Rays,27020,27003,Brandon Lowe,664040,lowebr01,Wander Franco,677551,francwa01,Randy Arozarena,668227,arozara01,Ji Man Choi,596847,choiji01,Josh Lowe,666139,lowejo01,Francisco Mejía,642336,mejiafr01,Kevin Kiermaier,595281,kiermke01,Taylor Walls,670764,wallsta01,Brett Phillips,621433,phillbr02,Rafael Ortega,542364,ortegra01,Seiya Suzuki,673548,suzukse01,Jonathan Villar,542340,villajo01,Ian Happ,664023,happia01,Frank Schwindel,643524,schwifr01,Nick Madrigal,663611,madrini01,Jason Heyward,518792,heywaja01,Yan Gomes,543228,gomesya01,Nico Hoerner,663538,hoernni01,Marcus Stroman,573186,stromma01,Drew Rasmussen,656876,rasmudr01,Scott Effross,664123,effrosc01,Mychal Givens,571710,givenmy01,Kyle Hendricks,543294,hendrky01,Mark Leiter Jr.,643410,leitema02,Chris Martin,455119,martich02,Ethan Roberts,681799,roberet01,David Robertson,502085,roberda08,Michael Rucker,621074,ruckemi01,Drew Smyly,592767,smylydr01,Justin Steele,657006,steelju01,Keegan Thompson,624522,thompke02,Rowan Wick,592858,wickro01,Daniel Norris,596057,norrida01,Jason Adam,592094,adamja01,J.P. Feyereisen,656420,feyerjo01,Josh Fleming,676596,flemijo01,Javy Guerra,642770,guerrja02,Andrew Kittredge,552640,kittran01,Corey Kluber,446372,klubeco01,Chris Mazza,607391,mazzach01,Shane McClanahan,663556,mcclash01,Brooks Raley,548384,raleybr01,Phoenix Sanders,676637,sandeph01,Jeffrey Springs,605488,sprinje01,Ryan Thompson,657044,thompry02,Matt Wisler,605538,wislema01,Jalen Beeks,656222,beeksja02,Daniel Norris,596057,norrida01,Jalen Beeks,656222,beeksja02,9.0
