game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
718633,2023-04-10,15,3,18,143,Philadelphia Phillies,146,Miami Marlins,26995,27022,Jazz Chisholm Jr.,665862,chishja01,Garrett Cooper,643265,coopega03,Luis Arraez,650333,arraelu01,Jorge Soler,624585,solerjo01,Bryan De La Cruz,650559,delacbr01,Yuli Gurriel,493329,gourryu01,Jean Segura,516416,segurje01,Jacob Stallings,607732,stallja01,Jon Berti,542932,bertijo01,Bryson Stott,681082,stottbr01,Trea Turner,607208,turnetr01,Kyle Schwarber,656941,schwaky01,Nick Castellanos,592206,casteni01,Alec Bohm,664761,bohmal01,Brandon Marsh,669016,marshbr02,Jake Cave,595909,caveja01,Kody Clemens,665019,clemeko01,Garrett Stubbs,596117,stubbga01,Matt Strahm,621381,strahma01,Sandy Alcantara,645261,alcansa01,José Alvarado,621237,alvarjo03,Andrew Bellatti,571479,bellaan01,Connor Brogdon,641401,brogdco01,Seranthony Domínguez,622554,dominse01,Bailey Falter,663559,falteba01,Craig Kimbrel,518886,kimbrcr01,Aaron Nola,605400,nolaaa01,Gregory Soto,642397,sotogr01,Taijuan Walker,592836,walketa01,Zack Wheeler,554430,wheelza01,McKinley Moore,686842,mooremc01,Andrew Vasquez,607755,vasquan02,Matt Barnes,598264,barnema01,Huascar Brazoban,623211,brazohu01,Edward Cabrera,665795,cabreed02,Dylan Floro,571670,florody01,Braxton Garrett,666129,garrebr01,Jesús Luzardo,666200,luzarje01,Andrew Nardi,677053,nardian01,A.J. Puk,640462,pukaj01,Trevor Rogers,669432,rogertr01,Tanner Scott,656945,scottta01,George Soriano,666277,soriage01,Devin Smeltzer,656970,smeltde01,McKinley Moore,686842,mooremc01,Andrew Vasquez,607755,vasquan02,Devin Smeltzer,656970,smeltde01,8.0
