gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Home_P_10_Name,Home_P_10_ID,Home_P_10_bbrefID,Home_P_11_Name,Home_P_11_ID,Home_P_11_bbrefID,Home_P_12_Name,Home_P_12_ID,Home_P_12_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID
748266,2024-02-22,1,14,15,Mookie Betts,605141,bettsmo01,Chris Taylor,621035,tayloch03,James Outman,681546,outmaja01,Teoscar Hernández,606192,hernate01,Austin Barnes,605131,barneau01,Gavin Lux,666158,luxga01,Chris Owings,572008,owingch01,Andy Pages,681624,pagesan01,Kevin Padlo,656821,padloke01,Fernando Tatis Jr.,665487,tatisfe02,Xander Bogaerts,593428,bogaexa01,Jake Cronenworth,630105,croneja01,Luis Campusano,669134,campulu01,Ha-Seong Kim,673490,kimha01,Jackson Merrill,701538,merrija01,Eguy Rosario,666703,rosareg01,Cal Mitchell,668751,mitchca01,José Azocar,640492,azocajo01,Joe Musgrove,605397,musgrjo01,Gavin Stone,694813,stonega01,Carter Loewen,659389,unknown,Gabe Mosser,682077,unknown,Jeremiah Estrada,669093,estraje01,Yuki Matsui,673513,matsuyu01,Steven Wilson,621051,wilsost02,Kevin Kopps,667434,unknown,Moises Lugo,674381,unknown,Austin Davis,656354,davisau01,Lake Bachar,669199,unknown,Jayvien Sandridge,682144,unknown,Sean Reynolds,669308,unknown,Michael Grove,675627,grovemi01,Ricky Vanasco,676568,vanasri01,Alex Vesia,681911,vesiaal01,Elieser Hernández,622694,hernael01,Stephen Gonsalves,624427,gonsast01,Kevin Gowdy,666151,unknown,Eduardo Salazar,674285,salazed01,John Rooney,680701,unknown
