game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
716944,2023-08-18,4,9,13,133,Oakland Athletics,110,Baltimore Orioles,27016,27008,Adley Rutschman,668939,rutscad01,Gunnar Henderson,683002,hendegu01,Anthony Santander,623993,santaan02,Ryan Mountcastle,663624,mountry01,Ryan O'Hearn,656811,ohearry01,Cedric Mullins,656775,mullice01,Austin Hays,669720,haysau01,Adam Frazier,624428,fraziad01,Jordan Westburg,676059,westbjo01,Lawrence Butler,671732,butlela01,Zack Gelof,680869,gelofza01,Brent Rooker,667670,rookebr01,Seth Brown,664913,brownse01,Jordan Diaz,672478,diazjo03,Tyler Soderstrom,691016,soderty01,Tony Kemp,643393,kempto01,Shea Langeliers,669127,langesh01,Nick Allen,669397,allenni02,Francisco Pérez,660906,perezfr01,Kyle Gibson,502043,gibsoky01,Paul Blackburn,621112,blackpa01,Lucas Erceg,668674,erceglu01,Adrián Martínez,661309,martiad01,Trevor May,543507,maytr01,Zach Neal,594943,nealza01,JP Sears,676664,searsjp01,Kirby Snead,669912,sneadki01,Luis Medina,665622,medinlu02,Kyle Muller,666205,mulleky01,Tayler Scott,605463,scottta02,Félix Bautista,642585,bautife01,Jack Flaherty,656427,flaheja01,Shintaro Fujinami,660261,fujinsh01,Cole Irvin,608344,irvinco01,Dean Kremer,665152,kremede01,Grayson Rodriguez,680570,rodrigr01,Nick Vespi,663989,vespini01,Mike Baumann,657508,baumami01,Cionel Pérez,672335,perezci01,Jacob Webb,657097,webbja01,Yennier Cano,666974,canoye01,Luis Medina,665622,medinlu02,Kyle Muller,666205,mulleky01,Tayler Scott,605463,scottta02,Mike Baumann,657508,baumami01,Cionel Pérez,672335,perezci01,Jacob Webb,657097,webbja01,Yennier Cano,666974,canoye01,8.5
