game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
718439,2023-04-25,5,4,9,137,San Francisco Giants,138,St. Louis Cardinals,26997,27019,Lars Nootbaar,663457,nootbla01,Paul Goldschmidt,502671,goldspa01,Nolan Gorman,669357,gormano01,Nolan Arenado,571448,arenano01,Willson Contreras,575929,contrwi01,Alec Burleson,676475,burleal01,Dylan Carlson,666185,carlsdy01,Brendan Donovan,680977,donovbr01,LaMonte Wade Jr.,664774,wadela01,Michael Conforto,624424,confomi01,J.D. Davis,605204,davisjd01,Joc Pederson,592626,pederjo01,Mike Yastrzemski,573262,yastrmi01,Thairo Estrada,642731,estrath01,Brandon Crawford,543063,crawfbr01,Blake Sabol,666165,sabolbl01,John Brebbia,605154,brebbjo01,Jake Woodford,663765,woodfja01,Sean Manaea,640455,manaese01,Jakob Junis,596001,junisja01,Taylor Rogers,573124,rogerta01,Tyler Rogers,643511,rogerty01,Scott Alexander,518397,alexasc02,Camilo Doval,666808,dovalca01,Sean Hjelle,663546,hjellse01,Génesis Cabrera,650893,cabrege01,Giovanny Gallegos,606149,gallegi01,Ryan Helsley,664854,helslry01,9.5
