game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
717756,2023-06-15,3,4,7,133,Oakland Athletics,139,Tampa Bay Rays,27016,27003,Josh Lowe,666139,lowejo01,Wander Franco,677551,francwa01,Randy Arozarena,668227,arozara01,Harold Ramírez,623912,ramirha02,Luke Raley,670042,raleylu01,Isaac Paredes,670623,paredis01,Taylor Walls,670764,wallsta01,Manuel Margot,622534,margoma01,Francisco Mejía,642336,mejiafr01,Esteury Ruiz,665923,ruizes01,Ryan Noda,676116,nodary01,Seth Brown,664913,brownse01,Brent Rooker,667670,rookebr01,Jace Peterson,607054,peterja01,Carlos Pérez,542208,perezca02,JJ Bleday,668709,bledajj01,Kevin Smith,675656,smithke05,Tony Kemp,643393,kempto01,Paul Blackburn,621112,blackpa01,Taj Bradley,671737,bradlta01,Lucas Erceg,668674,erceglu01,Shintaro Fujinami,660261,fujinsh01,Hogan Harris,663687,harriho03,James Kaprielian,621076,kaprija01,Sam Long,669674,longsa01,Trevor May,543507,maytr01,Luis Medina,665622,medinlu02,Sam Moll,594580,mollsa01,JP Sears,676664,searsjp01,Richard Lovelady,663992,lovelri01,Austin Pruitt,643493,pruitau01,Shawn Armstrong,542888,armstsh01,Yonny Chirinos,630023,chiriyo01,Zach Eflin,621107,eflinza01,Tyler Glasnow,607192,glasnty01,Zack Littell,641793,litteza01,Shane McClanahan,663556,mcclash01,Colin Poche,621363,pocheco01,Kevin Kelly,687330,kellyke02,Jake Diekman,518617,diekmja01,Robert Stephenson,596112,stephro01,Jason Adam,592094,adamja01,Pete Fairbanks,664126,fairbpe01,Richard Lovelady,663992,lovelri01,Austin Pruitt,643493,pruitau01,Kevin Kelly,687330,kellyke02,Jake Diekman,518617,diekmja01,Robert Stephenson,596112,stephro01,Jason Adam,592094,adamja01,Pete Fairbanks,664126,fairbpe01,8.5
