game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
632867,2021-08-15,5,6,11,120,Washington Nationals,144,Atlanta Braves,27017,27009,Ozzie Albies,645277,albieoz01,Jorge Soler,624585,solerjo01,Freddie Freeman,518692,freemfr01,Austin Riley,663586,rileyau01,Dansby Swanson,621020,swansda01,Adam Duvall,594807,duvalad01,Joc Pederson,592626,pederjo01,Stephen Vogt,519390,vogtst01,Drew Smyly,592767,smylydr01,Victor Robles,645302,roblevi01,Lane Thomas,657041,thomala02,Juan Soto,665742,sotoju01,Josh Bell,605137,belljo02,Carter Kieboom,666198,kieboca01,Riley Adams,656180,adamsri03,Luis García Jr.,671277,garcilu04,Adrián Sanchez,506703,sanchad01,Paolo Espino,502179,espinpa01,Paolo Espino,502179,espinpa01,Drew Smyly,592767,smylydr01,Patrick Corbin,571578,corbipa01,Erick Fedde,607200,feddeer01,Josiah Gray,680686,grayjo03,Javy Guerra,457915,guerrja01,Sean Nolin,543594,nolinse01,Jefry Rodriguez,622446,rodrije01,Gabe Klobosits,656620,kloboga01,Andrés Machado,600921,machaan02,Mason Thompson,666168,thompma02,Ryne Harper,607560,harpery01,Kyle Finnegan,640448,finneky01,Max Fried,608331,friedma01,Chris Martin,455119,martich02,A.J. Minter,621345,minteaj01,Charlie Morton,450203,mortoch02,Edgar Santana,650828,santaed01,Josh Tomlin,458708,tomlijo01,Touki Toussaint,657053,toussto01,Jacob Webb,657097,webbja01,Jesse Chavez,445926,chaveje01,Richard Rodríguez,593144,rodriri05,Tyler Matzek,554431,matzety01,Luke Jackson,592426,jackslu01,Will Smith,519293,smithwi04,Gabe Klobosits,656620,kloboga01,Andrés Machado,600921,machaan02,Mason Thompson,666168,thompma02,Ryne Harper,607560,harpery01,Kyle Finnegan,640448,finneky01,Jesse Chavez,445926,chaveje01,Richard Rodríguez,593144,rodriri05,Tyler Matzek,554431,matzety01,Luke Jackson,592426,jackslu01,Will Smith,519293,smithwi04,9.5
