gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Home_P_10_Name,Home_P_10_ID,Home_P_10_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,Away_P_10_Name,Away_P_10_ID,Away_P_10_bbrefID
719366,2023-02-26,9,4,13,Nick Madrigal,663611,madrini01,Zach McKinstry,656716,mckinza01,Matt Mervis,670223,mervima01,Edwin Ríos,621458,riosed01,Christopher Morel,666624,morelch01,Mike Tauchman,643565,tauchmi01,Nelson Velázquez,676369,velazne01,Tucker Barnhart,571466,barnhtu01,Ben DeLuzio,641512,deluzbe01,Miguel Rojas,500743,rojasmi02,Freddie Freeman,518692,freemfr01,Chris Taylor,621035,tayloch03,Max Muncy,571970,muncyma01,Austin Barnes,605131,barneau01,David Peralta,444482,peralda01,Trayce Thompson,572204,thomptr01,Michael Busch,683737,buschmi02,Jonny DeLuca,676356,delucjo01,Robbie Erlin,572362,erlinro01,Javier Assad,665871,assadja01,Shelby Miller,571946,millesh01,Logan Salow,676601,unknown,Alex Vesia,681911,vesiaal01,Brusdar Graterol,660813,gratebr01,Tayler Scott,605463,scottta02,Dylan Covey,592229,coveydy01,Adam Kolarek,592473,kolarad01,Wander Suero,593833,suerowa01,Keegan Curtis,656342,unknown,Michael Rucker,621074,ruckemi01,Brendon Little,663893,littlbr02,Manuel Rodríguez,655889,rodrima01,Nick Neidert,663734,neideni01,Cayne Ueckert,681145,unknown,Bailey Horn,690544,unknown,Curtis Taylor,668954,unknown,Hunter Bigge,685801,unknown,Kyle Johnson,670721,unknown
