gamepk,game_date,runs_home,runs_away,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID
661398,2022-05-22,4,3,7,Ronald Acuña Jr.,660670,acunaro01,Matt Olson,621566,olsonma02,Marcell Ozuna,542303,ozunama01,Travis d'Arnaud,518595,darnatr01,Ozzie Albies,645277,albieoz01,Austin Riley,663586,rileyau01,Dansby Swanson,621020,swansda01,Adam Duvall,594807,duvalad01,Travis Demeritte,641513,demertr01,Jazz Chisholm Jr.,665862,chishja01,Jesús Aguilar,542583,aguilje01,Garrett Cooper,643265,coopega03,Avisaíl García,541645,garciav01,Brian Anderson,605119,anderbr06,Jesús Sánchez,660821,sanchje02,Bryan De La Cruz,650559,delacbr01,Erik González,570481,gonzaer01,Jacob Stallings,607732,stallja01,Sandy Alcantara,645261,alcansa01,Ian Anderson,666120,anderia01,Jesse Chavez,445926,chaveje01,Tyler Thornburg,592804,thornty01
