game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
661931,2022-04-24,5,2,7,139,Tampa Bay Rays,111,Boston Red Sox,27003,27021,Trevor Story,596115,storytr01,Enrique Hernández,571771,hernaen02,Rafael Devers,646240,deverra01,Xander Bogaerts,593428,bogaexa01,Alex Verdugo,657077,verdual01,Bobby Dalbec,666915,dalbebo01,Christian Arroyo,624414,arroych01,Christian Vázquez,543877,vazquch01,Rob Refsnyder,608701,refsnro01,Randy Arozarena,668227,arozara01,Wander Franco,677551,francwa01,Harold Ramírez,623912,ramirha02,Yandy Díaz,650490,diazya01,Taylor Walls,670764,wallsta01,Manuel Margot,622534,margoma01,Vidal Bruján,660644,brujavi01,Mike Zunino,572287,zuninmi01,Kevin Kiermaier,595281,kiermke01,Shane McClanahan,663556,mcclash01,Rich Hill,448179,hillri01,Jason Adam,592094,adamja01,Jalen Beeks,656222,beeksja02,J.P. Feyereisen,656420,feyerjo01,Josh Fleming,676596,flemijo01,Javy Guerra,642770,guerrja02,Andrew Kittredge,552640,kittran01,Corey Kluber,446372,klubeco01,Brooks Raley,548384,raleybr01,Drew Rasmussen,656876,rasmudr01,Phoenix Sanders,676637,sandeph01,Matt Wisler,605538,wislema01,Colin Poche,621363,pocheco01,Ryan Thompson,657044,thompry02,Kutter Crawford,676710,crawfku01,Austin Davis,656354,davisau01,Nathan Eovaldi,543135,eovalna01,Nick Pivetta,601713,pivetni01,Hansel Robles,570663,robleha01,Hirokazu Sawamura,617228,sawamhi01,Matt Strahm,621381,strahma01,Michael Wacha,608379,wachami01,Garrett Whitlock,676477,whitlga01,Phillips Valdez,570488,valdeph01,Ryan Brasier,518489,brasiry01,Matt Barnes,598264,barnema01,Jake Diekman,518617,diekmja01,Tanner Houck,656557,houckta01,Colin Poche,621363,pocheco01,Ryan Thompson,657044,thompry02,Phillips Valdez,570488,valdeph01,Ryan Brasier,518489,brasiry01,Matt Barnes,598264,barnema01,Jake Diekman,518617,diekmja01,Tanner Houck,656557,houckta01,7.5
