game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID
2021-03-15,641785,13,3,16,Joshua Mears,687084,Brian O'Grady,657434,ogradbr01,Tucupita Marcano,672779,marcatu01,Chase Johnson,592438,Pedro Florimón,465753,floripe01,CJ Abrams,682928,abramcj01,Ivan Castillo,622668,castiiv01,Robert Hassell III,690987,Webster Rivas,593590,rivaswe01,Pablo Reyes,622569,reyespa01,Payton Henry,668721,henrypa01,Corey Ray,641999,rayco01,Brice Turang,668930,turanbr02,Dylan Cozens,622226,cozendy01,Jamie Westbrook,642197,Billy McKinney,641856,mckinbi01,Jacob Nottingham,641924,nottija01,Zach Green,608339,greenza01,Snell,605483,snellbl01,Pagán,641941,paganem01,Northcraft,573062,northaa01,Knehr,663753,knehrre01,Markel,571917,markepa01,"Johnson, C",592438,"Anderson, B",474463,anderbr04,Andrews,677076,andrecl02,Yardley,642233,yardler01,Wahl,592833,wahlbo01,"Torres-Costa, Q",665014,Milner,571948,milneho01,Cousins,664776,cousija01,Barker,673316,barkelu01,Vennaro,691109
