game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Home_P_9_Name,Home_P_9_ID,Home_P_9_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Away_P_9_Name,Away_P_9_ID,Away_P_9_bbrefID,Away_P_10_Name,Away_P_10_ID,Away_P_10_bbrefID,Away_P_11_Name,Away_P_11_ID,Away_P_11_bbrefID,over_under_runline
663466,2022-07-19,2,3,5,160,National League All-Stars,159,American League All-Stars,unknown,unknown,Shohei Ohtani,660271,ohtansh01,Aaron Judge,592450,judgeaa01,Rafael Devers,646240,deverra01,Vladimir Guerrero Jr.,665489,guerrvl02,Giancarlo Stanton,519317,stantmi03,Byron Buxton,621439,buxtoby01,Tim Anderson,641313,anderti01,Andrés Giménez,665926,gimenan01,Ronald Acuña Jr.,660670,acunaro01,Mookie Betts,605141,bettsmo01,Manny Machado,592518,machama01,Paul Goldschmidt,502671,goldspa01,Trea Turner,607208,turnetr01,Willson Contreras,575929,contrwi01,William Contreras,661388,contrwi02,Joc Pederson,592626,pederjo01,Clayton Kershaw,477132,kershcl01,Shane McClanahan,663556,mcclash01,Sandy Alcantara,645261,alcansa01,Joe Musgrove,605397,musgrjo01,Tony Gonsolin,664062,gonsoto01,Luis Castillo,622491,castilu02,Joe Mantiply,573009,mantijo01,Devin Williams,642207,willide03,Ryan Helsley,664854,helslry01,David Bednar,670280,bednada01,Alek Manoah,666201,manoaal01,Framber Valdez,664285,valdefr01,Paul Blackburn,621112,blackpa01,Martín Pérez,527048,perezma02,Nestor Cortes,641482,cortene01,Jorge López,605347,lopezjo02,Gregory Soto,642397,sotogr01,Clay Holmes,605280,holmecl01,Liam Hendriks,521230,hendrli01,Emmanuel Clase,661403,claseem01,unknown
