game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
746112,2024-08-10,4,1,5,119,Los Angeles Dodgers,134,Pittsburgh Pirates,27015,27013,Isiah Kiner-Falefa,643396,kineris01,Bryan Reynolds,668804,reynobr01,Oneil Cruz,665833,cruzon01,Joey Bart,663698,bartjo01,Rowdy Tellez,642133,tellero01,Bryan De La Cruz,650559,delacbr01,Ke'Bryan Hayes,663647,hayeske01,Yasmani Grandal,518735,grandya01,Michael A. Taylor,572191,taylomi02,Shohei Ohtani,660271,ohtansh01,Teoscar Hernández,606192,hernate01,Freddie Freeman,518692,freemfr01,Gavin Lux,666158,luxga01,Jason Heyward,518792,heywaja01,Enrique Hernández,571771,hernaen02,Austin Barnes,605131,barneau01,Kevin Kiermaier,595281,kiermke01,Nick Ahmed,605113,ahmedni01,River Ryan,689981,ryanri01,Paul Skenes,694973,skenepa01,Anthony Banda,607455,bandaan01,Jack Flaherty,656427,flaheja01,Tyler Glasnow,607192,glasnty01,Brent Honeywell,641703,honeybr01,Joe Kelly,523260,kellyjo05,Clayton Kershaw,477132,kershcl01,Gavin Stone,694813,stonega01,Alex Vesia,681911,vesiaal01,Evan Phillips,623465,phillev01,Michael Grove,675627,grovemi01,Michael Kopech,656629,kopecmi01,Daniel Hudson,543339,hudsoda01,David Bednar,670280,bednada01,Jalen Beeks,656222,beeksja02,Aroldis Chapman,547973,chapmar01,Bailey Falter,663559,falteba01,Domingo Germán,593334,germado01,Marco Gonzales,594835,gonzama02,Mitch Keller,656605,kellemi03,Kyle Nicolas,693312,nicolky01,Luis L. Ortiz,682847,ortizlu03,Dennis Santana,642701,santade01,Jake Woodford,663765,woodfja01,Ben Heller,621294,hellebe01,Alex Vesia,681911,vesiaal01,Evan Phillips,623465,phillev01,Michael Grove,675627,grovemi01,Michael Kopech,656629,kopecmi01,Daniel Hudson,543339,hudsoda01,Ben Heller,621294,hellebe01,8.0
