game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID
745544,2024-08-14,9,5,14,143,Philadelphia Phillies,146,Miami Marlins,26995,27022,Xavier Edwards,669364,edwarxa01,Jake Burger,669394,burgeja01,Jesús Sánchez,660821,sanchje02,Jonah Bride,681146,bridejo01,Kyle Stowers,669065,stoweky01,Otto Lopez,672640,lopezot01,Derek Hill,656537,hillde01,Emmanuel Rivera,656896,riverem01,Ali Sánchez,645305,sanchal04,Kyle Schwarber,656941,schwaky01,Nick Castellanos,592206,casteni01,Bryce Harper,547180,harpebr03,Alec Bohm,664761,bohmal01,Bryson Stott,681082,stottbr01,J.T. Realmuto,592663,realmjt01,Edmundo Sosa,624641,sosaed01,Brandon Marsh,669016,marshbr02,Johan Rojas,679032,rojasjo03,Tyler Phillips,663969,phillty01,Edward Cabrera,665795,cabreed02,Tanner Banks,621383,banksta01,Orion Kerkering,689147,kerkeor01,Max Lazar,676661,lazarma01,Aaron Nola,605400,nolaaa01,Cristopher Sánchez,650911,sanchcr01,Taijuan Walker,592836,walketa01,Zack Wheeler,554430,wheelza01,José Ruiz,614179,ruizjo01,Matt Strahm,621381,strahma01,Jeff Hoffman,656546,hoffmje02,José Alvarado,621237,alvarjo03,Carlos Estévez,608032,estevca01,Valente Bellozo,678368,bellova01,Anthony Bender,669622,bendean01,Calvin Faucher,676534,fauchca01,John McMillon,669111,mcmiljo01,Max Meyer,676974,meyerma01,Roddery Muñoz,682610,munozro01,Andrew Nardi,677053,nardian01,George Soriano,666277,soriage01,Jesus Tinoco,622786,tinocje01,Kent Emanuel,592288,emanuke01,Declan Cronin,686539,cronide01,Brett de Geus,676969,degeubr01,José Ruiz,614179,ruizjo01,Matt Strahm,621381,strahma01,Jeff Hoffman,656546,hoffmje02,José Alvarado,621237,alvarjo03,Carlos Estévez,608032,estevca01,Kent Emanuel,592288,emanuke01,Declan Cronin,686539,cronide01,Brett de Geus,676969,degeubr01
