game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
663140,2022-07-07,5,1,6,113,Cincinnati Reds,134,Pittsburgh Pirates,27000,27013,Ben Gamel,592325,gamelbe01,Bryan Reynolds,668804,reynobr01,Daniel Vogelbach,596129,vogelda01,Michael Chavis,656308,chavimi01,Jack Suwinski,669261,suwinja01,Oneil Cruz,665833,cruzon01,Diego A. Castillo,660636,castidi02,Josh VanMeter,642165,vanmejo01,Michael Pérez,605421,perezmi03,Jonathan India,663697,indiajo01,Brandon Drury,592273,drurybr01,Tommy Pham,502054,phamth01,Tyler Naquin,571980,naquity01,Kyle Farmer,571657,farmeky01,Mike Moustakas,519058,moustmi01,Donovan Solano,456781,solando01,Nick Senzel,669222,senzeni01,Michael Papierski,657709,papiemi01,Jeff Hoffman,656546,hoffmje02,Bryse Wilson,669060,wilsobr02,Graham Ashcraft,668933,ashcrgr01,Luis Castillo,622491,castilu02,Luis Cessa,570666,cessalu01,Ian Gibaut,664139,gibauia01,Hunter Greene,668881,greenhu01,Joel Kuhnel,669270,kuhnejo01,Nick Lodolo,666157,lodolni01,Mike Minor,501985,minormi01,Dauri Moreta,664294,moretda01,Hunter Strickland,519326,strichu01,Ross Detwiler,446321,detwiro01,Robert Dugger,667498,duggero01,Reiver Sanmartin,665665,sanmare01,Manny Bañuelos,544365,banuema01,David Bednar,670280,bednada01,Tyler Beede,595881,beedety01,JT Brubaker,664141,brubajt01,Roansy Contreras,672710,contrro01,Wil Crowe,640444,crowewi01,Chase De Jong,608328,dejonch01,Yerry De Los Santos,660787,delosye01,Mitch Keller,656605,kellemi03,Jose Quintana,500779,quintjo01,Zach Thompson,605507,thompza01,Duane Underwood Jr.,621249,underdu01,Chris Stratton,608717,stratch01,Eric Stout,657770,stouter01,Ross Detwiler,446321,detwiro01,Robert Dugger,667498,duggero01,Reiver Sanmartin,665665,sanmare01,Chris Stratton,608717,stratch01,Eric Stout,657770,stouter01,
