game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID
746204,2024-07-11,0,11,11,108,Los Angeles Angels,136,Seattle Mariners,26998,27011,J.P. Crawford,641487,crawfjp01,Josh Rojas,668942,rojasjo01,Cal Raleigh,663728,raleica01,Julio Rodríguez,677594,rodriju01,Luke Raley,670042,raleylu01,Ty France,664034,francty01,Jorge Polanco,593871,polanjo01,Mitch Haniger,571745,hanigmi01,Jonatan Clase,682729,clasejo01,Anthony Rendon,543685,rendoan01,Nolan Schanuel,694384,schanno01,Taylor Ward,621493,wardta01,Kevin Pillar,607680,pillake01,Logan O'Hoppe,681351,ohopplo01,Brandon Drury,592273,drurybr01,Mickey Moniak,666160,moniami01,Zach Neto,687263,netoza01,Luis Guillorme,641645,guilllu01,Jack Kochanowicz,686799,kochaja01,Luis Castillo,622491,castilu02,Tyler Anderson,542881,anderty01,Griffin Canning,656288,cannigr01,Roansy Contreras,672710,contrro01,Hans Crouse,668968,crousha01,Carlos Estévez,608032,estevca01,Carson Fulmer,608334,fulmeca01,Luis García,472610,garcilu03,Ben Joyce,690829,joycebe01,Matt Moore,519043,moorema02,José Soriano,667755,soriajo02,Hunter Strickland,519326,strichu01,Kenny Rosenberg,670046,rosenke01,Logan Gilbert,669302,gilbelo01,George Kirby,669923,kirbyge01,Bryce Miller,682243,millebr04,Andrés Muñoz,662253,munozan01,Gregory Santos,666619,santogr01,Tayler Saucedo,642048,sauceta01,Collin Snider,676092,snideco01,Ryne Stanek,592773,stanery01,Trent Thornton,663423,thorntr01,Austin Voth,608723,vothau01,Mike Baumann,657508,baumami01,Eduard Bazardo,660825,bazared01,Kenny Rosenberg,670046,rosenke01,Mike Baumann,657508,baumami01,Eduard Bazardo,660825,bazared01
