game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
717027,2023-08-12,5,6,11,134,Pittsburgh Pirates,113,Cincinnati Reds,27013,27000,TJ Friedl,670770,friedtj01,Matt McLain,680574,mclaima01,Elly De La Cruz,682829,delacel01,Spencer Steer,668715,steersp01,Joey Votto,458015,vottojo01,Christian Encarnacion-Strand,687952,encarch01,Henry Ramos,592656,ramoshe01,Will Benson,666181,bensowi01,Luke Maile,571912,mailelu01,Alfonso Rivas III,663845,rivasal01,Bryan Reynolds,668804,reynobr01,Andrew McCutchen,457705,mccutan01,Jack Suwinski,669261,suwinja01,Henry Davis,680779,davishe01,Endy Rodríguez,682848,rodrien01,Liover Peguero,678894,pegueli01,Jared Triolo,669707,triolja01,Alika Williams,675961,willial04,Andre Jackson,656578,jacksan01,Luke Weaver,596133,weavelu01,David Bednar,670280,bednada01,Bailey Falter,663559,falteba01,Colin Holderman,670059,holdeco01,Mitch Keller,656605,kellemi03,Johan Oviedo,670912,oviedjo01,Angel Perdomo,622780,perdoan01,Quinn Priester,682990,priesqu01,Ryan Borucki,621366,borucry01,Cody Bolton,675989,boltoco01,Thomas Hatch,641672,hatchto01,Jose Hernandez,669796,hernajo03,Colin Selby,681882,selbyco01,Osvaldo Bido,674370,bidoos01,Andrew Abbott,671096,abbotan01,Graham Ashcraft,668933,ashcrgr01,Brett Kennedy,664028,kennebr02,Derek Law,571882,lawde01,Lucas Sims,608371,simslu01,Brandon Williamson,682227,willibr02,Alex Young,622065,youngal01,Sam Moll,594580,mollsa01,Fernando Cruz,518585,cruzfe01,Ian Gibaut,664139,gibauia01,Buck Farmer,571656,farmebu01,Alexis Díaz,664747,diazal03,Daniel Duarte,650960,duartda01,Ryan Borucki,621366,borucry01,Cody Bolton,675989,boltoco01,Thomas Hatch,641672,hatchto01,Jose Hernandez,669796,hernajo03,Colin Selby,681882,selbyco01,Osvaldo Bido,674370,bidoos01,Sam Moll,594580,mollsa01,Fernando Cruz,518585,cruzfe01,Ian Gibaut,664139,gibauia01,Buck Farmer,571656,farmebu01,Alexis Díaz,664747,diazal03,Daniel Duarte,650960,duartda01,unknown
