game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
663070,2022-05-07,5,8,13,113,Cincinnati Reds,134,Pittsburgh Pirates,27000,27013,Ben Gamel,592325,gamelbe01,Bryan Reynolds,668804,reynobr01,Ke'Bryan Hayes,663647,hayeske01,Daniel Vogelbach,596129,vogelda01,Yoshi Tsutsugo,660294,tsutsyo01,Diego A. Castillo,660636,castidi02,Jack Suwinski,669261,suwinja01,Andrew Knapp,595284,knappan01,Tyler Naquin,571980,naquity01,Brandon Drury,592273,drurybr01,Tommy Pham,502054,phamth01,Mike Moustakas,519058,moustmi01,Colin Moran,592567,moranco01,Kyle Farmer,571657,farmeky01,TJ Friedl,670770,friedtj01,Matt Reynolds,608703,reynoma03,Dauri Moreta,664294,moretda01,Mitch Keller,656605,kellemi03,Phillip Diehl,670426,diehlph01,Robert Dugger,667498,duggero01,Alexis Díaz,664747,diazal03,Tony Santillan,663574,santito01,Jeff Hoffman,656546,hoffmje02,Jared Solomon,676660,solomja01,Heath Hembree,592390,hembrhe01,Max Kranick,668820,kranima01,Chris Stratton,608717,stratch01,David Bednar,670280,bednada01,
