game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
633761,2021-06-11,12,1,13,119,Los Angeles Dodgers,140,Texas Rangers,27015,27002,Isiah Kiner-Falefa,643396,kineris01,Eli White,642201,whiteel04,Adolis García,666969,garciad02,Joey Gallo,608336,gallojo01,Nick Solak,669256,solakni01,Nathaniel Lowe,663993,lowena01,Charlie Culberson,518586,culbech01,Jose Trevino,624431,trevijo01,Mike Foltynewicz,592314,foltymi01,Mookie Betts,605141,bettsmo01,Max Muncy,571970,muncyma01,Justin Turner,457759,turneju01,Cody Bellinger,641355,bellico01,Will Smith,669257,smithwi05,Chris Taylor,621035,tayloch03,Gavin Lux,666158,luxga01,AJ Pollock,572041,polloaj01,Clayton Kershaw,477132,kershcl01,Clayton Kershaw,477132,kershcl01,Mike Foltynewicz,592314,foltymi01,Trevor Bauer,545333,bauertr01,Phil Bickford,641360,bickfph01,Walker Buehler,621111,buehlwa01,Tony Gonsolin,664062,gonsoto01,Victor González,624647,gonzavi02,Kenley Jansen,445276,janseke01,Nate Jones,518858,jonesna01,Joe Kelly,523260,kellyjo05,David Price,456034,priceda01,Julio Urías,628711,uriasju01,Jimmy Nelson,519076,nelsoji02,Mitch White,669952,whitemi03,Kolby Allard,663465,allarko01,Dane Dunning,641540,dunnida01,Demarcus Evans,663770,evansde01,Kyle Gibson,502043,gibsoky01,Taylor Hearn,621368,hearnta01,John King,667463,kingjo01,Jordan Lyles,543475,lylesjo01,Brett Martin,656685,martibr01,Joely Rodríguez,570257,rodrijo06,Josh Sborz,622250,sborzjo01,Hyeon-Jong Yang,660365,yanghy01,Brett de Geus,676969,degeubr01,Spencer Patton,607359,pattosp01,Charlie Culberson,518586,culbech01,Jimmy Nelson,519076,nelsoji02,Mitch White,669952,whitemi03,Hyeon-Jong Yang,660365,yanghy01,Brett de Geus,676969,degeubr01,Spencer Patton,607359,pattosp01,Charlie Culberson,518586,culbech01,8.0
