game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Away_P_8_Name,Away_P_8_ID,Away_P_8_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2021-03-15,642090,6,5,11,Jerar Encarnación,666464,encarje01,José Devers,672701,deverjo01,Jon Berti,542932,bertijo01,Monte Harrison,656509,harrimo01,Lewis Brinson,621446,brinsle01,Magneuris Sierra,642423,sierrma01,JJ Bleday,668709,bledajj01,Sandy León,506702,leonsa01,Isan Díaz,656371,diazis01,Bryan De La Cruz,650559,delacbr01,Robel García,596825,garciro02,Freudis Nova,671265,Alex De Goti,621008,degotal01,Garrett Stubbs,596117,stubbga01,Jose Siri,642350,sirijo01,Jeremy Peña,665161,penaje02,Abraham Toro,647351,toroab01,Ronnie Dawson,669008,dawsoro01,"Sánchez, S",664350,sanchsi01,Hoyt,624586,hoytja01,Bleier,542947,bleieri01,Bass,542914,bassan01,Floro,571670,florody01,Pop,647315,popza01,Neidert,663734,neideni01,Fishman,670288,fishmja01,Urquidy,664353,urquijo01,Martes,642564,martefr01,"Brown, H",686613,brownhu01,Bielak,656232,bielabr01,Scrubb,668687,scruban01,Henley,668874,henlebl01
