game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID
2021-05-23,634007,8,5,13,Kyle Garlick,664247,garliky01,Andrelton Simmons,592743,simmoan01,Miguel Sanó,593934,sanomi01,Rob Refsnyder,608701,refsnro01,Josh Donaldson,518626,donaljo02,Mitch Garver,641598,garvemi01,Alex Kirilloff,666135,kirilal01,Trevor Larnach,663616,larnatr01,Luis Arraez,650333,arraelu01,René Rivera,425784,riverre01,Harold Ramírez,623912,ramirha02,Jake Bauers,641343,bauerja01,Amed Rosario,642708,rosaram01,Jordan Luplow,656669,luplojo01,José Ramírez,608070,ramirjo01,Owen Miller,680911,milleow01,Eddie Rosario,592696,rosared01,César Hernández,514917,hernace02,"Happ, J",457918,happja01,Thielbar,573204,thielca01,"Rogers, Ta",573124,rogerta01,Robles,570663,robleha01,Duffey,608648,duffety01,Plesac,668676,plesaza01,"Nelson, K",669459,nelsoky01,"Maton, P",664208,matonph01,Wittgren,621295,wittgni01,"Shaw, B",543766,shawbr01,Quantrill,615698,quantca01,Karinchak,675916,karinja01,Stephan,663986,stephtr01
