game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
662400,2022-09-28,5,4,9,121,New York Mets,146,Miami Marlins,27014,27022,Jon Berti,542932,bertijo01,Charles Leblanc,641779,leblach01,Brian Anderson,605119,anderbr06,Nick Fortes,663743,forteni01,Bryan De La Cruz,650559,delacbr01,JJ Bleday,668709,bledajj01,Jacob Stallings,607732,stallja01,Jordan Groshans,677954,groshjo01,Lewin Díaz,650331,diazle01,Brandon Nimmo,607043,nimmobr01,Pete Alonso,624413,alonspe01,Francisco Lindor,596019,lindofr01,Mark Canha,592192,canhama01,Jeff McNeil,643446,mcneije01,Eduardo Escobar,500871,escobed01,Mark Vientos,668901,vientma01,Luis Guillorme,641645,guilllu01,Tomás Nido,621512,nidoto01,Taijuan Walker,592836,walketa01,Jesús Luzardo,666200,luzarje01,Chris Bassitt,605135,bassich01,Carlos Carrasco,471911,carraca01,Trevor May,543507,maytr01,Tylor Megill,656731,megilty01,David Peterson,656849,peterda01,Joely Rodríguez,570257,rodrijo06,Max Scherzer,453286,scherma01,Trevor Williams,592866,willitr01,Jacob deGrom,594798,degroja01,Seth Lugo,607625,lugose01,Adam Ottavino,493603,ottavad01,Edwin Díaz,621242,diazed04,Drew Smith,622098,smithdr01,Sandy Alcantara,645261,alcansa01,Edward Cabrera,665795,cabreed02,Jake Fishman,670288,fishmja01,Braxton Garrett,666129,garrebr01,Bryan Hoeing,663773,hoeinbr01,Pablo López,641154,lopezpa01,Steven Okert,595345,okertst01,Huascar Brazoban,623211,brazohu01,Tanner Scott,656945,scottta01,Richard Bleier,542947,bleieri01,Andrew Nardi,677053,nardian01,Jeff Brigham,656257,brighje01,Dylan Floro,571670,florody01,Seth Lugo,607625,lugose01,Adam Ottavino,493603,ottavad01,Edwin Díaz,621242,diazed04,Drew Smith,622098,smithdr01,Huascar Brazoban,623211,brazohu01,Tanner Scott,656945,scottta01,Richard Bleier,542947,bleieri01,Andrew Nardi,677053,nardian01,Jeff Brigham,656257,brighje01,Dylan Floro,571670,florody01,7.0
