game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,over_under_runline
744928,2024-05-31,5,3,8,141,Toronto Blue Jays,134,Pittsburgh Pirates,27010,27013,Andrew McCutchen,457705,mccutan01,Bryan Reynolds,668804,reynobr01,Connor Joe,656582,joeco01,Oneil Cruz,665833,cruzon01,Ke'Bryan Hayes,663647,hayeske01,Nick Gonzales,693304,gonzani01,Rowdy Tellez,642133,tellero01,Yasmani Grandal,518735,grandya01,Ji Hwan Bae,678225,baeji01,Davis Schneider,676914,schneda03,Danny Jansen,643376,janseda01,Vladimir Guerrero Jr.,665489,guerrvl02,Bo Bichette,666182,bichebo01,Justin Turner,457759,turneju01,George Springer,543807,springe01,Isiah Kiner-Falefa,643396,kineris01,Ernie Clement,676391,clemeer01,Kevin Kiermaier,595281,kiermke01,José Berríos,621244,berrijo01,Bailey Falter,663559,falteba01,Chris Bassitt,605135,bassich01,Ryan Burr,621114,burrry01,Kevin Gausman,592332,gausmke01,Yusei Kikuchi,579328,kikucyu01,Zach Pop,647315,popza01,Trevor Richards,670950,richatr01,Chad Green,643338,greench03,Yimi García,554340,garciyi01,Nate Pearson,663878,pearsna01,Tim Mayza,641835,mayzati01,Génesis Cabrera,650893,cabrege01,Jose Hernandez,669796,hernajo03,Jared Jones,683003,jonesja09,Mitch Keller,656605,kellemi03,Luis L. Ortiz,682847,ortizlu03,Paul Skenes,694973,skenepa01,Colin Holderman,670059,holdeco01,Aroldis Chapman,547973,chapmar01,David Bednar,670280,bednada01,Hunter Stratton,676702,strathu01,Carmen Mlodzinski,669387,mlodzca01,Kyle Nicolas,693312,nicolky01,Chad Green,643338,greench03,Yimi García,554340,garciyi01,Nate Pearson,663878,pearsna01,Tim Mayza,641835,mayzati01,Génesis Cabrera,650893,cabrege01,Colin Holderman,670059,holdeco01,Aroldis Chapman,547973,chapmar01,David Bednar,670280,bednada01,Hunter Stratton,676702,strathu01,Carmen Mlodzinski,669387,mlodzca01,Kyle Nicolas,693312,nicolky01,8.0
