game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,over_under_runline
744975,2024-08-18,0,0,0,140,Texas Rangers,142,Minnesota Twins,27002,27005,Willi Castro,650489,castrwi01,Jose Miranda,669304,miranjo01,Trevor Larnach,663616,larnatr01,Ryan Jeffers,680777,jeffery01,Matt Wallner,670242,wallnma01,Carlos Santana,467793,santaca01,Manuel Margot,622534,margoma01,Max Kepler,596146,keplema01,Kyle Farmer,571657,farmeky01,Marcus Semien,543760,semiema01,Corey Seager,608369,seageco01,Josh Smith,669701,smithjo11,Adolis García,666969,garciad02,Nathaniel Lowe,663993,lowena01,Josh Jung,673962,jungjo01,Wyatt Langford,694671,langfwy01,Carson Kelly,608348,kellyca02,Leody Taveras,665750,taverle01,Tyler Mahle,641816,mahlety01,Pablo López,641154,lopezpa01,Cody Bradford,674003,bradfco01,Andrew Chafin,605177,chafian01,Dane Dunning,641540,dunnida01,Nathan Eovaldi,543135,eovalna01,Matt Festa,670036,festama01,Gerson Garabito,642520,garabge01,Andrew Heaney,571760,heanean01,José Leclerc,600917,leclejo01,Walter Pennington,679156,penniwa01,David Robertson,502085,roberda08,José Ureña,570632,urenajo01,Kirby Yates,489446,yateski01,Jorge Alcala,660896,alcaljo01,Jhoan Duran,661395,duranjh01,David Festa,701581,festada01,Ronny Henriquez,678692,henriro01,Griffin Jax,643377,jaxgr01,Zebby Matthews,805673,matthze01,Bailey Ober,641927,oberba01,Steven Okert,595345,okertst01,Trevor Richards,670950,richatr01,Cole Sands,663485,sandsco01,Caleb Thielbar,573204,thielca01,Simeon Woods Richardson,680573,woodssi01,
