game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,over_under_runline
633812,2021-06-06,5,6,11,147,New York Yankees,111,Boston Red Sox,27001,27021,Danny Santana,542454,santada01,Alex Verdugo,657077,verdual01,Xander Bogaerts,593428,bogaexa01,Rafael Devers,646240,deverra01,Hunter Renfroe,592669,renfrhu01,Marwin Gonzalez,503556,gonzama01,Enrique Hernández,571771,hernaen02,Christian Vázquez,543877,vazquch01,Bobby Dalbec,666915,dalbebo01,DJ LeMahieu,518934,lemahdj01,Aaron Judge,592450,judgeaa01,Gleyber Torres,650402,torregl01,Gio Urshela,570482,urshegi01,Gary Sánchez,596142,sanchga02,Chris Gittens,656467,gittech01,Clint Frazier,640449,frazicl01,Miguel Andujar,609280,andujmi01,Brett Gardner,458731,gardnbr01,Domingo Germán,593334,germado01,Garrett Richards,572070,richaga01,Gerrit Cole,543037,colege01,Nestor Cortes,641482,cortene01,Chad Green,643338,greench03,Michael King,650633,kingmi01,Brooks Kriske,621139,kriskbr01,Jonathan Loáisiga,642528,loaisjo01,Jordan Montgomery,656756,montgjo01,Jameson Taillon,592791,taillja01,Lucas Luetge,476595,luetglu01,Wandy Peralta,593974,peralwa01,Aroldis Chapman,547973,chapmar01,Luis Cessa,570666,cessalu01,Matt Andriese,542882,andrima01,Nathan Eovaldi,543135,eovalna01,Martín Pérez,527048,perezma02,Nick Pivetta,601713,pivetni01,Eduardo Rodriguez,593958,rodried05,Hirokazu Sawamura,617228,sawamhi01,Garrett Whitlock,676477,whitlga01,Brandon Workman,519443,workmbr01,Darwinzon Hernández,650382,hernada02,Adam Ottavino,493603,ottavad01,Josh Taylor,657031,taylojo02,Matt Barnes,598264,barnema01,Phillips Valdez,570488,valdeph01,Lucas Luetge,476595,luetglu01,Wandy Peralta,593974,peralwa01,Aroldis Chapman,547973,chapmar01,Luis Cessa,570666,cessalu01,Darwinzon Hernández,650382,hernada02,Adam Ottavino,493603,ottavad01,Josh Taylor,657031,taylojo02,Matt Barnes,598264,barnema01,Phillips Valdez,570488,valdeph01,9.5
