game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,over_under_runline
632508,2021-09-12,5,6,11,112,Chicago Cubs,137,San Francisco Giants,27020,26997,Austin Slater,596103,slateau01,Darin Ruf,573131,rufda01,Kris Bryant,592178,bryankr01,Buster Posey,457763,poseybu01,Evan Longoria,446334,longoev01,Wilmer Flores,527038,florewi01,Thairo Estrada,642731,estrath01,Mauricio Dubón,643289,dubonma01,Logan Webb,657277,webblo01,Rafael Ortega,542364,ortegra01,Frank Schwindel,643524,schwifr01,Ian Happ,664023,happia01,Willson Contreras,575929,contrwi01,Alfonso Rivas III,663845,rivasal01,Matt Duffy,622110,duffyma01,Sergio Alcántara,642727,alcanse01,David Bote,623520,boteda01,Justin Steele,657006,steelju01,Justin Steele,657006,steelju01,Logan Webb,657277,webblo01,Adbert Alzolay,640470,alzolad01,Rex Brothers,571521,brothre01,Zach Davies,605200,davieza02,Scott Effross,664123,effrosc01,Kyle Hendricks,543294,hendrky01,Dillon Maples,596027,mapledi01,Trevor Megill,656730,megiltr01,Alec Mills,621219,millsal02,Tommy Nance,667297,nanceto01,Manuel Rodríguez,655889,rodrima01,Michael Rucker,621074,ruckemi01,Adrian Sampson,592716,sampsad01,Codi Heuer,676051,heuerco01,Rowan Wick,592858,wickro01,Jose Alvarez,501625,alvarjo02,Kervin Castro,665645,castrke01,Anthony DeSclafani,543101,desclan01,Camilo Doval,666808,dovalca01,Jarlín García,606424,garcija04,Kevin Gausman,592332,gausmke01,Jay Jackson,543351,jacksja01,Dominic Leone,608678,leonedo01,Zack Littell,641793,litteza01,Tyler Rogers,643511,rogerty01,Tony Watson,453265,watsoto01,Jake McGee,459429,mcgeeja01,Codi Heuer,676051,heuerco01,Rowan Wick,592858,wickro01,Tyler Rogers,643511,rogerty01,Tony Watson,453265,watsoto01,Jake McGee,459429,mcgeeja01,9.0
