game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
718377,2023-04-29,2,3,5,133,Oakland Athletics,113,Cincinnati Reds,27016,27000,Jonathan India,663697,indiajo01,Spencer Steer,668715,steersp01,Stuart Fairchild,656413,faircst01,Tyler Stephenson,663886,stephty01,Henry Ramos,592656,ramoshe01,Kevin Newman,621028,newmake01,Nick Senzel,669222,senzeni01,Jose Barrero,676480,garcijo02,Luke Maile,571912,mailelu01,Esteury Ruiz,665923,ruizes01,Ryan Noda,676116,nodary01,Brent Rooker,667670,rookebr01,Carlos Pérez,542208,perezca02,Conner Capel,668843,capelco01,Ramón Laureano,657656,laurera01,Jace Peterson,607054,peterja01,Aledmys Díaz,649557,diazal02,Jordan Diaz,672478,diazjo03,Kyle Muller,666205,mulleky01,Hunter Greene,668881,greenhu01,Shintaro Fujinami,660261,fujinsh01,Sam Long,669674,longsa01,Mason Miller,695243,millema03,Sam Moll,594580,mollsa01,Adam Oller,670124,ollerad01,JP Sears,676664,searsjp01,Domingo Acevedo,642758,acevedo01,Richard Lovelady,663992,lovelri01,Zach Jackson,667427,jacksza02,Jeurys Familia,544727,familje01,Luis Cessa,570666,cessalu01,Buck Farmer,571656,farmebu01,Derek Law,571882,lawde01,Nick Lodolo,666157,lodolni01,Reiver Sanmartin,665665,sanmare01,Lucas Sims,608371,simslu01,Luke Weaver,596133,weavelu01,Alex Young,622065,youngal01,Ian Gibaut,664139,gibauia01,Casey Legumina,668984,legumca01,Alexis Díaz,664747,diazal03,Domingo Acevedo,642758,acevedo01,Richard Lovelady,663992,lovelri01,Zach Jackson,667427,jacksza02,Jeurys Familia,544727,familje01,Alex Young,622065,youngal01,Ian Gibaut,664139,gibauia01,Casey Legumina,668984,legumca01,Alexis Díaz,664747,diazal03,8.0
