game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
662421,2022-10-05,3,2,5,133,Oakland Athletics,108,Los Angeles Angels,27016,26998,Luis Rengifo,650859,rengilu01,Mike Trout,545361,troutmi01,Shohei Ohtani,660271,ohtansh01,Taylor Ward,621493,wardta01,Matt Duffy,622110,duffyma01,David Fletcher,664058,fletcda02,Livan Soto,670869,sotoli01,Jo Adell,666176,adelljo01,Max Stassi,545358,stassma01,Tony Kemp,643393,kempto01,Sean Murphy,669221,murphse01,Seth Brown,664913,brownse01,Jordan Diaz,672478,diazjo03,Stephen Vogt,519390,vogtst01,Chad Pinder,640461,pindech01,Conner Capel,668843,capelco01,Dérmis Garcia,660650,garcide02,Nick Allen,669397,allenni02,Ken Waldichuk,686610,waldike01,Shohei Ohtani,660271,ohtansh01,Domingo Acevedo,642758,acevedo01,Tyler Cyr,664202,cyrty01,Cole Irvin,608344,irvinco01,James Kaprielian,621076,kaprija01,Jared Koenig,657649,koenija01,Adrián Martínez,661309,martiad01,Adam Oller,670124,ollerad01,Austin Pruitt,643493,pruitau01,A.J. Puk,640462,pukaj01,JP Sears,676664,searsjp01,Sam Selman,572125,selmasa01,Norge Ruiz,650204,ruizno01,Kirby Snead,669912,sneadki01,Tucker Davidson,656353,davidtu01,Reid Detmers,672282,detmere01,Jimmy Herget,623474,hergeji01,Michael Lorenzen,547179,lorenmi01,Aaron Loup,571901,loupaa01,José Quijada,650671,quijajo01,Patrick Sandoval,663776,sandopa02,José Suarez,660761,suarejo01,Ryan Tepera,572193,teperry01,Andrew Wantz,681806,wantzan01,Nash Walters,663534,waltena01,Rob Zastryzny,642239,zastrro01,Zack Weiss,592848,weissza01,Jaime Barria,642545,barrija01,Norge Ruiz,650204,ruizno01,Kirby Snead,669912,sneadki01,Nash Walters,663534,waltena01,Rob Zastryzny,642239,zastrro01,Zack Weiss,592848,weissza01,Jaime Barria,642545,barrija01,6.5
