game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,over_under_runline
746548,2024-06-03,3,13,16,115,Colorado Rockies,113,Cincinnati Reds,27004,27000,TJ Friedl,670770,friedtj01,Elly De La Cruz,682829,delacel01,Jeimer Candelario,600869,candeje01,Spencer Steer,668715,steersp01,Jake Fraley,641584,fraleja01,Tyler Stephenson,663886,stephty01,Nick Martini,605361,martini02,Jonathan India,663697,indiajo01,Will Benson,666181,bensowi01,Ezequiel Tovar,678662,tovarez01,Brendan Rodgers,663898,rodgebr02,Elias Díaz,553869,diazel01,Elehuris Montero,660707,monteel01,Brenton Doyle,686668,doylebr02,Jacob Stallings,607732,stallja01,Sean Bouchard,656248,bouchse01,Hunter Goodman,696100,goodmhu01,Alan Trejo,676701,trejoal01,Ryan Feltner,663372,feltnry01,Andrew Abbott,671096,abbotan01,Jalen Beeks,656222,beeksja02,Ty Blach,621389,blachty01,Matt Carasiti,571539,carasma01,Austin Gomber,596295,gombeau01,Dakota Hudson,641712,hudsoda02,Tyler Kinley,641755,kinlety01,Nick Mears,683232,mearsni01,Anthony Molina,683627,molinan01,Cal Quantrill,615698,quantca01,Victor Vodnik,680767,vodnivi01,Josh Rogers,642028,rogerjo01,Angel Chivilli,683409,chivian01,Graham Ashcraft,668933,ashcrgr01,Fernando Cruz,518585,cruzfe01,Alexis Díaz,664747,diazal03,Buck Farmer,571656,farmebu01,Hunter Greene,668881,greenhu01,Nick Lodolo,666157,lodolni01,Nick Martinez,607259,martini01,Sam Moll,594580,mollsa01,Frankie Montas,593423,montafr02,Lucas Sims,608371,simslu01,Brent Suter,608718,suterbr01,Justin Wilson,458677,wilsoju10,Josh Rogers,642028,rogerjo01,Angel Chivilli,683409,chivian01,Brent Suter,608718,suterbr01,Justin Wilson,458677,wilsoju10,11.0
