game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Home_P_7_Name,Home_P_7_ID,Home_P_7_bbrefID,Home_P_8_Name,Home_P_8_ID,Home_P_8_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
746030,2024-08-08,4,10,14,146,Miami Marlins,113,Cincinnati Reds,27022,27000,Jonathan India,663697,indiajo01,Elly De La Cruz,682829,delacel01,Tyler Stephenson,663886,stephty01,TJ Friedl,670770,friedtj01,Spencer Steer,668715,steersp01,Jeimer Candelario,600869,candeje01,Jake Fraley,641584,fraleja01,Noelvi Marte,682622,marteno01,Will Benson,666181,bensowi01,Xavier Edwards,669364,edwarxa01,Jake Burger,669394,burgeja01,Jesús Sánchez,660821,sanchje02,Jonah Bride,681146,bridejo01,Otto Lopez,672640,lopezot01,Kyle Stowers,669065,stoweky01,Derek Hill,656537,hillde01,Vidal Bruján,660644,brujavi01,Jhonny Pereda,640902,peredjh01,Kyle Tyler,667725,tylerky01,Hunter Greene,668881,greenhu01,Valente Bellozo,678368,bellova01,Edward Cabrera,665795,cabreed02,Max Meyer,676974,meyerma01,Roddery Muñoz,682610,munozro01,George Soriano,666277,soriage01,Jesus Tinoco,622786,tinocje01,Declan Cronin,686539,cronide01,Andrew Nardi,677053,nardian01,Anthony Bender,669622,bendean01,Calvin Faucher,676534,fauchca01,Emmanuel Ramirez,642629,ramirem01,Darren McCaughan,670766,mccauda01,Andrew Abbott,671096,abbotan01,Fernando Cruz,518585,cruzfe01,Alexis Díaz,664747,diazal03,Jakob Junis,596001,junisja01,Nick Lodolo,666157,lodolni01,Nick Martinez,607259,martini01,Carson Spiers,686730,spierca01,Justin Wilson,458677,wilsoju10,Tony Santillan,663574,santito01,Sam Moll,594580,mollsa01,Buck Farmer,571656,farmebu01,Yosver Zulueta,691172,zulueyo01,Jesus Tinoco,622786,tinocje01,Declan Cronin,686539,cronide01,Andrew Nardi,677053,nardian01,Anthony Bender,669622,bendean01,Calvin Faucher,676534,fauchca01,Emmanuel Ramirez,642629,ramirem01,Darren McCaughan,670766,mccauda01,Tony Santillan,663574,santito01,Sam Moll,594580,mollsa01,Buck Farmer,571656,farmebu01,Yosver Zulueta,691172,zulueyo01,8.0
