game_date,gamepk,runs_away,runs_home,runs_total,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,Away_P_6_Name,Away_P_6_ID,Away_P_6_bbrefID,Away_P_7_Name,Away_P_7_ID,Away_P_7_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID
2021-03-07,642213,4,5,9,Abiatal Avelino,623214,aveliab01,Patrick Wisdom,621550,wisdopa01,Michael Hermosillo,641684,hermomi01,Andy Weber,681581,Ian Miller,641878,milleia01,P.J. Higgins,664731,higgipj01,Jose Lobaton,446653,lobatjo01,Chase Strumpf,668664,Alfonso Rivas III,663845,rivasal01,Andrew Young,670370,youngan02,Bryan Holaday,592407,holadbr01,Jake McCarthy,664983,mccarja02,Geraldo Perdomo,672695,perdoge01,Wyatt Mathisen,621500,mathiwy01,Seth Beer,666179,beerse01,Domingo Leyba,642736,leybado01,Juniel Querecuto,578570,quereju01,Stuart Fairchild,656413,faircst01,Arrieta,453562,arrieja01,Alzolay,640470,alzolad01,Nance,667297,nanceto01,Workman,519443,workmbr01,Chafin,605177,chafian01,Adam,592094,adamja01,Stock,476594,stockro01,"Kelly, M",518876,kellyme01,Soria,465657,soriajo01,Devenski,606965,devench02,"Green, J",681401,Ginkel,656464,ginkeke01,"Castellanos, H",528748,castehu01
