game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Home_bullpen_13_Name,Home_bullpen_13_ID,Home_bullpen_13_bbrefID,Home_bullpen_14_Name,Home_bullpen_14_ID,Home_bullpen_14_bbrefID,Home_bullpen_15_Name,Home_bullpen_15_ID,Home_bullpen_15_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Away_bullpen_13_Name,Away_bullpen_13_ID,Away_bullpen_13_bbrefID,Away_bullpen_14_Name,Away_bullpen_14_ID,Away_bullpen_14_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
632282,2021-10-01,3,4,7,147,New York Yankees,139,Tampa Bay Rays,27001,27003,Randy Arozarena,668227,arozara01,Wander Franco,677551,francwa01,Nelson Cruz,443558,cruzne02,Yandy Díaz,650490,diazya01,Ji Man Choi,596847,choiji01,Manuel Margot,622534,margoma01,Joey Wendle,621563,wendljo01,Francisco Mejía,642336,mejiafr01,Kevin Kiermaier,595281,kiermke01,Gleyber Torres,650402,torregl01,Anthony Rizzo,519203,rizzoan01,Aaron Judge,592450,judgeaa01,Giancarlo Stanton,519317,stantmi03,Joey Gallo,608336,gallojo01,Gio Urshela,570482,urshegi01,Brett Gardner,458731,gardnbr01,Kyle Higashioka,543309,higasky01,Rougned Odor,596059,odorro01,Nestor Cortes,641482,cortene01,Shane McClanahan,663556,mcclash01,Aroldis Chapman,547973,chapmar01,Gerrit Cole,543037,colege01,Chad Green,643338,greench03,Michael King,650633,kingmi01,Corey Kluber,446372,klubeco01,Lucas Luetge,476595,luetglu01,Jordan Montgomery,656756,montgjo01,Joely Rodríguez,570257,rodrijo06,Luis Severino,622663,severlu01,Jameson Taillon,592791,taillja01,Clay Holmes,605280,holmecl01,Wandy Peralta,593974,peralwa01,Jonathan Loáisiga,642528,loaisjo01,Domingo Germán,593334,germado01,Albert Abreu,656061,abreual01,Shane Baz,669358,bazsh01,JT Chargois,608638,chargjt01,J.P. Feyereisen,656420,feyerjo01,Collin McHugh,543521,mchugco01,Luis Patiño,672715,patinlu01,Drew Rasmussen,656876,rasmudr01,David Robertson,502085,roberda08,Michael Wacha,608379,wachami01,Matt Wisler,605538,wislema01,Ryan Yarbrough,642232,yarbrry01,Pete Fairbanks,664126,fairbpe01,Louis Head,545343,headlo01,Josh Fleming,676596,flemijo01,Andrew Kittredge,552640,kittran01,Clay Holmes,605280,holmecl01,Wandy Peralta,593974,peralwa01,Jonathan Loáisiga,642528,loaisjo01,Domingo Germán,593334,germado01,Albert Abreu,656061,abreual01,Pete Fairbanks,664126,fairbpe01,Louis Head,545343,headlo01,Josh Fleming,676596,flemijo01,Andrew Kittredge,552640,kittran01,8.5
