game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Away_bullpen_12_Name,Away_bullpen_12_ID,Away_bullpen_12_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,over_under_runline
661263,2022-06-29,5,3,8,147,New York Yankees,133,Oakland Athletics,27001,27016,Tony Kemp,643393,kempto01,Seth Brown,664913,brownse01,Ramón Laureano,657656,laurera01,Stephen Vogt,519390,vogtst01,Stephen Piscotty,572039,piscost01,Elvis Andrus,462101,andruel01,Sheldon Neuse,641914,neusesh01,Nick Allen,669397,allenni02,Cristian Pache,665506,pachecr01,DJ LeMahieu,518934,lemahdj01,Aaron Judge,592450,judgeaa01,Josh Donaldson,518626,donaljo02,Giancarlo Stanton,519317,stantmi03,Gleyber Torres,650402,torregl01,Aaron Hicks,543305,hicksaa01,Isiah Kiner-Falefa,643396,kineris01,Kyle Higashioka,543309,higasky01,Marwin Gonzalez,503556,gonzama01,Jameson Taillon,592791,taillja01,Cole Irvin,608344,irvinco01,Albert Abreu,656061,abreual01,Gerrit Cole,543037,colege01,Nestor Cortes,641482,cortene01,Michael King,650633,kingmi01,Ron Marinaccio,676760,marinro01,Jordan Montgomery,656756,montgjo01,Wandy Peralta,593974,peralwa01,Luis Severino,622663,severlu01,Ryan Weber,543901,weberry01,Lucas Luetge,476595,luetglu01,Miguel Castro,612434,castrmi01,Clay Holmes,605280,holmecl01,Domingo Acevedo,642758,acevedo01,Paul Blackburn,621112,blackpa01,Zach Jackson,667427,jacksza02,James Kaprielian,621076,kaprija01,Sam Moll,594580,mollsa01,Frankie Montas,593423,montafr02,Austin Pruitt,643493,pruitau01,A.J. Puk,640462,pukaj01,Sam Selman,572125,selmasa01,Kirby Snead,669912,sneadki01,Lou Trivino,642152,trivilo01,Adam Oller,670124,ollerad01,Lucas Luetge,476595,luetglu01,Miguel Castro,612434,castrmi01,Clay Holmes,605280,holmecl01,Adam Oller,670124,ollerad01,8.5
