game_id,game_date,runs_home,runs_away,runs_total,home_id,home_name,away_id,away_name,home_oddshark_id,away_oddshark_id,Away_Batter1_Name,Away_Batter1_ID,Away_Batter1_bbrefID,Away_Batter2_Name,Away_Batter2_ID,Away_Batter2_bbrefID,Away_Batter3_Name,Away_Batter3_ID,Away_Batter3_bbrefID,Away_Batter4_Name,Away_Batter4_ID,Away_Batter4_bbrefID,Away_Batter5_Name,Away_Batter5_ID,Away_Batter5_bbrefID,Away_Batter6_Name,Away_Batter6_ID,Away_Batter6_bbrefID,Away_Batter7_Name,Away_Batter7_ID,Away_Batter7_bbrefID,Away_Batter8_Name,Away_Batter8_ID,Away_Batter8_bbrefID,Away_Batter9_Name,Away_Batter9_ID,Away_Batter9_bbrefID,Home_Batter1_Name,Home_Batter1_ID,Home_Batter1_bbrefID,Home_Batter2_Name,Home_Batter2_ID,Home_Batter2_bbrefID,Home_Batter3_Name,Home_Batter3_ID,Home_Batter3_bbrefID,Home_Batter4_Name,Home_Batter4_ID,Home_Batter4_bbrefID,Home_Batter5_Name,Home_Batter5_ID,Home_Batter5_bbrefID,Home_Batter6_Name,Home_Batter6_ID,Home_Batter6_bbrefID,Home_Batter7_Name,Home_Batter7_ID,Home_Batter7_bbrefID,Home_Batter8_Name,Home_Batter8_ID,Home_Batter8_bbrefID,Home_Batter9_Name,Home_Batter9_ID,Home_Batter9_bbrefID,Home_SP_Name,Home_SP_ID,Home_SP_bbrefID,Away_SP_Name,Away_SP_ID,Away_SP_bbrefID,Home_bullpen_1_Name,Home_bullpen_1_ID,Home_bullpen_1_bbrefID,Home_bullpen_2_Name,Home_bullpen_2_ID,Home_bullpen_2_bbrefID,Home_bullpen_3_Name,Home_bullpen_3_ID,Home_bullpen_3_bbrefID,Home_bullpen_4_Name,Home_bullpen_4_ID,Home_bullpen_4_bbrefID,Home_bullpen_5_Name,Home_bullpen_5_ID,Home_bullpen_5_bbrefID,Home_bullpen_6_Name,Home_bullpen_6_ID,Home_bullpen_6_bbrefID,Home_bullpen_7_Name,Home_bullpen_7_ID,Home_bullpen_7_bbrefID,Home_bullpen_8_Name,Home_bullpen_8_ID,Home_bullpen_8_bbrefID,Home_bullpen_9_Name,Home_bullpen_9_ID,Home_bullpen_9_bbrefID,Home_bullpen_10_Name,Home_bullpen_10_ID,Home_bullpen_10_bbrefID,Home_bullpen_11_Name,Home_bullpen_11_ID,Home_bullpen_11_bbrefID,Home_bullpen_12_Name,Home_bullpen_12_ID,Home_bullpen_12_bbrefID,Away_bullpen_1_Name,Away_bullpen_1_ID,Away_bullpen_1_bbrefID,Away_bullpen_2_Name,Away_bullpen_2_ID,Away_bullpen_2_bbrefID,Away_bullpen_3_Name,Away_bullpen_3_ID,Away_bullpen_3_bbrefID,Away_bullpen_4_Name,Away_bullpen_4_ID,Away_bullpen_4_bbrefID,Away_bullpen_5_Name,Away_bullpen_5_ID,Away_bullpen_5_bbrefID,Away_bullpen_6_Name,Away_bullpen_6_ID,Away_bullpen_6_bbrefID,Away_bullpen_7_Name,Away_bullpen_7_ID,Away_bullpen_7_bbrefID,Away_bullpen_8_Name,Away_bullpen_8_ID,Away_bullpen_8_bbrefID,Away_bullpen_9_Name,Away_bullpen_9_ID,Away_bullpen_9_bbrefID,Away_bullpen_10_Name,Away_bullpen_10_ID,Away_bullpen_10_bbrefID,Away_bullpen_11_Name,Away_bullpen_11_ID,Away_bullpen_11_bbrefID,Home_P_2_Name,Home_P_2_ID,Home_P_2_bbrefID,Home_P_3_Name,Home_P_3_ID,Home_P_3_bbrefID,Home_P_4_Name,Home_P_4_ID,Home_P_4_bbrefID,Home_P_5_Name,Home_P_5_ID,Home_P_5_bbrefID,Home_P_6_Name,Home_P_6_ID,Home_P_6_bbrefID,Away_P_2_Name,Away_P_2_ID,Away_P_2_bbrefID,Away_P_3_Name,Away_P_3_ID,Away_P_3_bbrefID,Away_P_4_Name,Away_P_4_ID,Away_P_4_bbrefID,Away_P_5_Name,Away_P_5_ID,Away_P_5_bbrefID,over_under_runline
718762,2023-04-01,5,7,12,147,New York Yankees,137,San Francisco Giants,27001,26997,LaMonte Wade Jr.,664774,wadela01,Michael Conforto,624424,confomi01,Thairo Estrada,642731,estrath01,Joc Pederson,592626,pederjo01,Mike Yastrzemski,573262,yastrmi01,David Villar,681584,villada01,Brandon Crawford,543063,crawfbr01,Blake Sabol,666165,sabolbl01,Roberto Pérez,547379,perezro02,DJ LeMahieu,518934,lemahdj01,Aaron Judge,592450,judgeaa01,Anthony Rizzo,519203,rizzoan01,Giancarlo Stanton,519317,stantmi03,Josh Donaldson,518626,donaljo02,Gleyber Torres,650402,torregl01,Oswaldo Cabrera,665828,cabreos01,Jose Trevino,624431,trevijo01,Anthony Volpe,683011,volpean01,Clarke Schmidt,657376,schmicl01,Alex Cobb,502171,cobbal01,Colten Brewer,605155,breweco01,Jhony Brito,666745,britojh01,Gerrit Cole,543037,colege01,Nestor Cortes,641482,cortene01,Domingo Germán,593334,germado01,Jonathan Loáisiga,642528,loaisjo01,Ron Marinaccio,676760,marinro01,Wandy Peralta,593974,peralwa01,Michael King,650633,kingmi01,Albert Abreu,656061,abreual01,Clay Holmes,605280,holmecl01,Jimmy Cordero,622772,cordeji01,Scott Alexander,518397,alexasc02,Anthony DeSclafani,543101,desclan01,Sean Manaea,640455,manaese01,Tyler Rogers,643511,rogerty01,Ross Stripling,548389,stripro01,Logan Webb,657277,webblo01,Alex Wood,622072,woodal02,Jakob Junis,596001,junisja01,John Brebbia,605154,brebbjo01,Taylor Rogers,573124,rogerta01,Camilo Doval,666808,dovalca01,Wandy Peralta,593974,peralwa01,Michael King,650633,kingmi01,Albert Abreu,656061,abreual01,Clay Holmes,605280,holmecl01,Jimmy Cordero,622772,cordeji01,Jakob Junis,596001,junisja01,John Brebbia,605154,brebbjo01,Taylor Rogers,573124,rogerta01,Camilo Doval,666808,dovalca01,8.5
